"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"145951197";"54.9489336013794"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"145719650";"60.635276556015"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"146528403";"40.9701552391052"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147850681";"48.969123840332"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"147715847";"29.052318572998"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148705666";"35.6856458187103"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"145928687";"71.2925946712494"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146929418";"81.1515634059906"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"145627748";"54.7988567352295"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148329957";"64.9221348762512"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148737336";"38.8349046707153"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"146776282";"47.6427853107452"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"145829456";"90.2302231788635"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146410633";"101.460509777069"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"145708504";"57.3508877754211"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147962474";"66.8740105628967"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"147132443";"39.6064591407776"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148702987";"48.7842886447906"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147951097";"88.6110501289368"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147652131";"99.3655006885529"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"146106732";"66.8891031742096"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"148279491";"79.9589455127716"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148030305";"47.6392765045166"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148756153";"58.3053557872772"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"145765472";"60.7630205154419"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146485617";"68.7033488750458"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"146335666";"45.7620940208435"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148237569";"53.3176827430725"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"146408387";"33.879638671875"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148703617";"43.5496253967285"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147408009";"90.78240275383"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147410739";"102.008409976959"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146893506";"68.0046768188477"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147077513";"79.2189979553223"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148352170";"47.0124213695526"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148085213";"58.3511707782745"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"147022593";"113.019114494324"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"145999883";"126.291848659515"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146761776";"83.7685284614563"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147264877";"97.7453856468201"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147990418";"57.7425825595856"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148719968";"71.1216719150543"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"145911826";"133.828682899475"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147651532";"150.249880075455"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147109237";"100.247381210327"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147144712";"116.788316726685"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148776787";"69.0761296749115"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148661991";"85.7604839801788"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146637019";"98.859619140625"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"148403428";"111.084074497223"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"148363841";"75.2709245681763"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"148333746";"88.2867696285248"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148347932";"51.2489967346191"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148774806";"64.3827636241913"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146848625";"131.762686491013"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"147317434";"148.117731332779"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"146384490";"100.252199172974"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"147407043";"117.666301488876"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"147922388";"68.3490657806396"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"147748028";"86.1666767597198"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"146203574";"164.685394525528"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146266564";"184.88121509552"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"147933544";"124.863830804825"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"147963595";"147.049029588699"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"147585743";"85.4730179309845"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"148753099";"107.299707174301"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"145964286";"197.814078092575"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"146505608";"222.759443044662"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"145880331";"150.253691196442"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"145986189";"176.905985116959"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"148174034";"102.418614149094"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"146948177";"128.631544589996"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146750577";"185.905457496643"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146630517";"207.806705474854"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146449023";"141.640094518661"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147362097";"164.417179107666"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"146830840";"96.7336337566376"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148514112";"120.624326705933"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"147298875";"247.968930959702"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146432169";"278.215076208115"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"147934765";"188.727665185928"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"147172465";"220.636938810349"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"148341982";"129.428552389145"
