"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"146005844";"65.7878789901733"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"146258270";"72.6766104698181"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"145820787";"49.4911890029907"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"145983091";"58.044139623642"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"148441981";"33.6262907981873"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"147682331";"43.1153652667999"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"146212899";"81.0115315914154"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145652632";"71.8240473270416"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"146636029";"48.2773630619049"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"145612964";"57.4938132762909"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"146882889";"34.1279270648956"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"148204990";"41.9644923210144"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145467054";"79.5532369613647"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146106858";"89.5448005199432"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"146050083";"60.2253346443176"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145994670";"71.692357301712"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"148504349";"42.9818820953369"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"145424062";"52.646381855011"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145653152";"96.2319891452789"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145600803";"107.052796602249"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"146177315";"72.5980975627899"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145605119";"86.3831820487976"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"148680658";"50.7562584877014"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"146801002";"62.0707652568817"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"146208638";"64.0229277610779"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"145804404";"71.9687850475311"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145448108";"47.8127431869507"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"147069555";"56.1220982074738"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148378021";"33.0641310214996"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"147970707";"41.1433601379395"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"147317399";"85.3730146884918"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145525899";"96.0679287910461"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"147156073";"64.1606132984161"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147363805";"74.6315865516663"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147195691";"44.3337535858154"
