"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148128897";"54.7132833003998"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"145609784";"60.812402009964"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147390991";"40.8831558227539"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"146960244";"48.9011812210083"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148065973";"29.0747153759003"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148470636";"35.6040964126587"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147063053";"72.3143298625946"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147740329";"81.1836891174316"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148511113";"54.4747476577759"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148246310";"65.1214165687561"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148262536";"38.6730539798737"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148736666";"47.5264744758606"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147900767";"89.1630554199219"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146704335";"99.9533653259277"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"148171404";"67.0693588256836"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147323337";"80.4223525524139"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148706076";"47.7019419670105"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"145909325";"58.7561655044556"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146474467";"106.818257570267"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146887292";"120.119506120682"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"146936416";"80.7622623443604"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147638179";"96.413419008255"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147053799";"57.3883123397827"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146609280";"70.4412598609924"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"148218137";"72.8592426776886"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147204697";"81.9491658210754"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148356325";"54.9370057582855"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147058620";"63.8053503036499"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148678239";"37.837904214859"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148703952";"46.9470295906067"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146031710";"97.3192849159241"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147427693";"109.591333150864"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147777999";"73.0509858131409"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147835405";"85.1088676452637"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148661252";"50.3202548027039"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"145913759";"62.5843422412872"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146759019";"121.534996271133"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146538315";"136.964356899261"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146535987";"91.1509206295013"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147624969";"106.676787853241"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148170473";"62.9537665843964"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148699291";"78.3390257358551"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"146653029";"146.118849039078"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"145639865";"163.821427583694"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147467699";"109.211601018906"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"148297321";"127.805216550827"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"147539876";"75.851870059967"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148692393";"93.7567913532257"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"148091185";"108.103162527084"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"147980042";"121.421342611313"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"146703329";"82.056004524231"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147149163";"96.397537946701"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"146898806";"55.8264007568359"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148080341";"70.2346704006195"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146536314";"144.494724273682"
