"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"146130069";"53.6098816394806"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"146060973";"59.7976922988892"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147304621";"40.3704829216003"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"146857452";"47.990674495697"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"148749312";"28.6300520896912"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"148763601";"34.9095287322998"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"147158214";"70.6264452934265"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145653536";"79.0903098583221"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"147182513";"53.4851834774017"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"147322737";"63.6455669403076"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"148737159";"37.9195635318756"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"146978622";"46.4388048648834"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"146348675";"88.3477799892426"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"145840023";"98.9527087211609"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"148286574";"66.896698474884"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"147404893";"79.8701441287994"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"148309577";"47.4266095161438"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"145607375";"58.1317021846771"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145466022";"106.115637302399"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"146001831";"118.84255862236"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147496095";"79.8815202713013"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145460009";"95.7586824893951"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"145754232";"56.7080175876617"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"147968804";"69.1107409000397"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"145587364";"71.1731266975403"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"147528085";"79.9754219055176"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"146413651";"53.427051782608"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"147642994";"62.2344610691071"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"147154487";"36.9015629291534"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"147999834";"45.9353530406952"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"146051617";"94.8684303760529"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145585357";"106.82485294342"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"147662153";"71.4925646781921"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147136791";"83.0823385715485"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"148742764";"49.2513463497162"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"147528975";"61.0189416408539"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145703535";"119.178043365479"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145486428";"133.596586465836"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"145436132";"89.2837319374084"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"145981989";"104.097478866577"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145842736";"61.7133183479309"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"147411590";"76.3547377586365"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"145658377";"142.538054943085"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145817133";"160.338676214218"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"146579464";"106.959088802338"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"146469447";"124.595299959183"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"146578519";"73.6874957084656"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"145701450";"91.341091632843"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"146011815";"105.290717124939"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"146033957";"118.186993837357"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"147210357";"79.8558285236359"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"145657332";"93.9126913547516"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"147387111";"54.4756352901459"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145607624";"68.6620006561279"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"145528331";"140.360822916031"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145449224";"157.317668914795"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"145587958";"106.641629457474"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"145957276";"125.022548675537"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"146954030";"72.7676055431366"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"148204068";"91.7068061828613"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145516451";"176.349873304367"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"145941011";"197.190126895905"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"145580776";"133.509244918823"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"146888473";"157.144761800766"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"145644526";"91.4251790046692"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"145436623";"114.518509626389"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145746210";"211.342274188995"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145520636";"236.668763399124"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"146354558";"160.741033792496"
"300";"6320";"2";"49558555";"10000";"30";"0.89";"145418143";"188.584267139435"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.89";"147433763";"109.478214740753"
"300";"6320";"2";"49558555";"1e+05";"30";"0.89";"145641605";"137.403730154037"
"300";"6320";"2";"14867566.5";"1000";"15";"0.94";"145625165";"198.4605884552"
"300";"6320";"2";"49558555";"1000";"15";"0.94";"145541076";"222.388814687729"
"300";"6320";"2";"14867566.5";"10000";"15";"0.94";"146312353";"151.527413129807"
"300";"6320";"2";"49558555";"10000";"15";"0.94";"145665626";"175.237578630447"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.94";"145927249";"102.763244628906"
"300";"6320";"2";"49558555";"1e+05";"15";"0.94";"145739606";"127.981459379196"
"300";"6320";"2";"14867566.5";"1000";"20";"0.94";"145508013";"264.612528085709"
"300";"6320";"2";"49558555";"1000";"20";"0.94";"145515611";"296.457235097885"
"300";"6320";"2";"14867566.5";"10000";"20";"0.94";"145712237";"201.226742506027"
"300";"6320";"2";"49558555";"10000";"20";"0.94";"145578937";"233.708253145218"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.94";"146324026";"137.349227428436"
"300";"6320";"2";"49558555";"1e+05";"20";"0.94";"148194033";"171.211186885834"
"300";"6320";"2";"14867566.5";"1000";"25";"0.94";"145468414";"330.550457000732"
"300";"6320";"2";"49558555";"1000";"25";"0.94";"145424838";"371.951785564423"
"300";"6320";"2";"14867566.5";"10000";"25";"0.94";"145472488";"252.327910900116"
"300";"6320";"2";"49558555";"10000";"25";"0.94";"146019482";"292.476533174515"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.94";"146244190";"171.632441759109"
"300";"6320";"2";"49558555";"1e+05";"25";"0.94";"145903841";"213.858626365662"
"300";"6320";"2";"14867566.5";"1000";"30";"0.94";"145664658";"397.773808479309"
"300";"6320";"2";"49558555";"1000";"30";"0.94";"145491315";"445.501047372818"
"300";"6320";"2";"14867566.5";"10000";"30";"0.94";"145867907";"303.561046123505"
"300";"6320";"2";"49558555";"10000";"30";"0.94";"145586248";"351.687609910965"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.94";"145490024";"206.572475671768"
"300";"6320";"2";"49558555";"1e+05";"30";"0.94";"145846546";"257.21168756485"
"300";"6320";"2";"14867566.5";"1000";"15";"0.99";"145493481";"1216.02108263969"
"300";"6320";"2";"49558555";"1000";"15";"0.99";"145400229";"1368.20206236839"
"300";"6320";"2";"14867566.5";"10000";"15";"0.99";"145436107";"925.840199232101"
"300";"6320";"2";"49558555";"10000";"15";"0.99";"145406217";"1075.63296484947"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.99";"145442120";"631.794525623322"
"300";"6320";"2";"49558555";"1e+05";"15";"0.99";"145698836";"784.723881244659"
"300";"6320";"2";"14867566.5";"1000";"20";"0.99";"145400229";"1619.35154128075"
"300";"6320";"2";"49558555";"1000";"20";"0.99";"145435873";"1825.80737876892"
"300";"6320";"2";"14867566.5";"10000";"20";"0.99";"145512901";"1234.74814319611"
"300";"6320";"2";"49558555";"10000";"20";"0.99";"145435263";"1439.39848184586"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.99";"145707422";"845.870707511902"
"300";"6320";"2";"49558555";"1e+05";"20";"0.99";"145423357";"1054.75565123558"
"300";"6320";"2";"14867566.5";"1000";"25";"0.99";"145442611";"2029.09013986588"
"300";"6320";"2";"49558555";"1000";"25";"0.99";"145495367";"2279.96454811096"
"300";"6320";"2";"14867566.5";"10000";"25";"0.99";"145441829";"1544.37982535362"
"300";"6320";"2";"49558555";"10000";"25";"0.99";"145406217";"1793.79789090157"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.99";"145476150";"1053.90443229675"
"300";"6320";"2";"49558555";"1e+05";"25";"0.99";"145424106";"1308.9483487606"
"300";"6320";"2";"14867566.5";"1000";"30";"0.99";"145412080";"2430.20473098755"
"300";"6320";"2";"49558555";"1000";"30";"0.99";"145400229";"2741.95000386238"
"300";"6320";"2";"14867566.5";"10000";"30";"0.99";"145418168";"1848.22005319595"
"300";"6320";"2";"49558555";"10000";"30";"0.99";"145412496";"2153.84811377525"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.99";"145835053";"1266.58311533928"
"300";"6320";"2";"49558555";"1e+05";"30";"0.99";"145466072";"1536.66218090057"
