"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"147643696";"45.4676308631897"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"147765485";"50.6179602146149"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147420469";"34.0415275096893"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"147540496";"40.796528339386"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"145704458";"24.305468082428"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"146284548";"29.8684797286987"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145977099";"60.362823009491"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"146897079";"67.6665308475494"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"146865601";"45.711770772934"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"147440851";"54.3357312679291"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"147455650";"32.323970079422"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"146466221";"39.6044461727142"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145412155";"75.20978307724"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146335161";"84.4179000854492"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"146287116";"56.6988234519958"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"147525338";"67.9456436634064"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"145601360";"40.3404819965363"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"148043307";"49.5856006145477"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"146561921";"90.4707412719727"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"146332817";"101.211947441101"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"146866836";"68.1878616809845"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145593675";"81.5523436069489"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"147908798";"48.4659328460693"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"146078199";"59.383748292923"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"147725492";"61.7150521278381"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"145462513";"69.3516879081726"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"146289585";"46.2164919376373"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"147753731";"53.8801574707031"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148072108";"31.9045779705048"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"146644869";"39.6065516471863"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"146853033";"82.2004888057709"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"146100753";"92.5954027175903"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"146558353";"61.6283676624298"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"146455358";"71.8740484714508"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"146524254";"42.4366788864136"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"146386179";"52.7529926300049"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145586016";"102.490829944611"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145920259";"115.133439302444"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"146064866";"76.7696046829224"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"146005162";"89.5389273166656"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145430485";"53.0574460029602"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"145877477";"65.6801629066467"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"145797946";"122.614037752151"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145491821";"136.08043885231"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"145841527";"90.7009835243225"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"145886705";"106.113319396973"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"147995649";"62.6410174369812"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"147638570";"77.7302367687225"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145804567";"89.6234731674194"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"146313655";"100.46795964241"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"145471135";"67.768239736557"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"145767785";"79.8806798458099"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"146103845";"46.3698661327362"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"148884563";"58.2986779212952"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"146268214";"119.528132677078"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145745383";"133.923367738724"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"145860798";"90.7693779468536"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"145813950";"106.659450054169"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"147263155";"61.8953721523285"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"145586845";"77.7412140369415"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145636913";"149.478350877762"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"146053633";"167.440694093704"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"145514783";"113.431328296661"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145922567";"133.560220956802"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"147418294";"77.3381042480469"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"147301143";"97.0031518936157"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145412180";"179.820337533951"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145667696";"200.579035758972"
