"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146674489";"58.1645593643188"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"145590076";"65.0787589550018"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147511470";"44.0756108760834"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148042205";"52.5480101108551"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148678034";"31.3705353736877"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148872895";"38.4682605266571"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147232457";"77.7935876846313"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146065747";"87.3678884506226"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"146405830";"58.6603105068207"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148684595";"70.3807151317596"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148718770";"41.8003697395325"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"146894733";"51.4043288230896"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147935451";"97.3503620624542"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146987968";"109.26912021637"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147696610";"73.607714176178"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"148046900";"87.9192662239075"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148704606";"52.3471708297729"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148911727";"64.3157179355621"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147712894";"116.879937171936"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146754345";"131.317027568817"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"145649249";"88.4625155925751"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146939240";"105.117066860199"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148052780";"62.9565482139587"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146209025";"76.9087719917297"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147376834";"79.914514541626"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147602636";"89.9462742805481"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148150408";"59.5742468833923"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148065675";"69.9722194671631"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"147745515";"41.5502042770386"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148121362";"51.2887864112854"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147446451";"106.661357402802"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"148238155";"119.911269426346"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146706657";"79.7432281970978"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"148414167";"92.9378290176392"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"147212646";"54.8692095279694"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"147902351";"68.1710674762726"
