"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148395209";"59.4353952407837"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148465599";"64.8025529384613"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148561079";"44.82479596138"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148514177";"53.2838733196259"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148672803";"31.7938468456268"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"146129796";"37.8748104572296"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147058228";"78.8000106811523"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146575442";"87.4875140190125"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147986353";"58.3544352054596"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148413425";"70.2278621196747"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147512525";"36.7011888027191"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"147973073";"39.1493513584137"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146561300";"74.3767063617706"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147931097";"83.352251291275"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"148564378";"56.1482715606689"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146311362";"85.7530508041382"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148406045";"52.5498142242432"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148528445";"64.3594851493835"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147531304";"117.447019338608"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147903088";"132.190115690231"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"146960005";"89.1166896820068"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"148204875";"106.191020488739"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147280711";"53.5660321712494"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148223523";"57.7765686511993"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"145832887";"59.9892542362213"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146622175";"67.3622114658356"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147453259";"44.923807144165"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147589579";"52.4747285842896"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148825819";"31.0446772575378"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148747773";"38.5162031650543"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146412201";"79.979070186615"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147247731";"90.1270437240601"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147639071";"60.161979675293"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147878102";"70.0689291954041"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"147841867";"41.4307913780212"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148677674";"51.4837045669556"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146256954";"100.137248754501"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"147317127";"112.303460597992"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146902663";"75.0667192935944"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"146589331";"87.5871262550354"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148707973";"54.4777784347534"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148180530";"71.424164056778"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147486662";"133.254235029221"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147060677";"149.926846981049"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"148073831";"99.7830607891083"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"146491623";"116.700143098831"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"146786813";"68.9516179561615"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"146298895";"85.7446413040161"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"147382212";"98.890834569931"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146113192";"110.850937843323"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"147429470";"75.07972407341"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147599506";"88.1340689659119"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148739349";"51.2496633529663"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148355939";"64.0859875679016"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"147476527";"131.550440311432"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146698231";"147.72249174118"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147111383";"99.9410433769226"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"147630304";"117.605216264725"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"147389377";"68.4071433544159"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"147712013";"85.6955807209015"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"148051590";"164.753928899765"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146825348";"198.370639562607"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"148044893";"138.762551784515"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"146279689";"162.447047948837"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"148150836";"94.6828145980835"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"146788573";"118.91108751297"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146310869";"218.709042072296"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"145808161";"245.193645238876"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"147866244";"166.297130823135"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"147168181";"195.610562086105"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"148103448";"113.897379636765"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"146240778";"142.667289972305"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"147418877";"205.049352645874"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146319131";"213.551866292953"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"145882558";"141.822404384613"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"146617607";"164.548426389694"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"146124127";"92.5531756877899"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148436295";"108.61711025238"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"147092872";"223.179091691971"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"147032630";"250.192681074142"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"147812101";"170.103640794754"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"147374177";"196.878281354904"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"147436303";"115.839815855026"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"146276969";"144.309217214584"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146071583";"279.206683635712"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"146181661";"322.568716049194"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146644253";"220.427339076996"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146819076";"255.925140619278"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"146227067";"149.751547336578"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"148070288";"195.602768659592"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"146412617";"399.558136701584"
