"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"145643170";"53.4621567726135"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"147786343";"59.7028200626373"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147960981";"40.4957928657532"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"146635009";"47.5109972953796"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"145400229";"28.3790936470032"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"145747404";"34.8678214550018"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145739626";"70.4223964214325"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"147035665";"79.0010011196136"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"147542285";"53.1927261352539"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"146472673";"63.4321899414062"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"147598118";"37.6071040630341"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"148715723";"46.0943214893341"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"147348449";"87.6689829826355"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"147290978";"98.2119934558868"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"147179466";"66.2311596870422"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"146011446";"79.2200405597687"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"147348224";"47.0529844760895"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"148011658";"57.1064319610596"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145798032";"103.346236467361"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145624227";"115.939472675323"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"146680871";"78.1286232471466"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"146680485";"93.2093925476074"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"146666403";"55.5539326667786"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"145746139";"68.0493245124817"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"145694752";"70.5761325359344"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"145836853";"79.0136575698853"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145491018";"52.93488240242"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"146758048";"61.9039533138275"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148552540";"36.5223927497864"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"146746253";"45.3083460330963"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"146409531";"94.0864963531494"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145857954";"105.96778345108"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"145493642";"70.5711495876312"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"145608548";"82.1308555603027"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147723493";"48.6907303333282"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"148681938";"60.3870606422424"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"146092131";"117.588630914688"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145431101";"132.56729054451"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"147044024";"88.1532778739929"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"146469598";"103.440210342407"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145418168";"60.9870803356171"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"147555467";"75.9330213069916"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"145539492";"141.968559980392"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"146067315";"159.418232917786"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"146597724";"106.150490045547"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"146291465";"124.011103153229"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"145542347";"73.5414476394653"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"145424156";"91.0165960788727"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145545338";"105.002464532852"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"145526318";"117.262106657028"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"145437295";"79.5499651432037"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"145495937";"93.4253089427948"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"146247455";"54.294022321701"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145862890";"68.228456735611"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"146366268";"139.839386224747"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145680229";"156.552735090256"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"145643124";"105.949523448944"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"147684486";"124.73974943161"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"146414170";"72.4657299518585"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"146284419";"90.716329574585"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145896506";"174.605165243149"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"145447933";"195.725921392441"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"146702861";"132.657146930695"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145676918";"155.670129537582"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"148213723";"90.4999890327454"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"146667941";"113.771466732025"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145805040";"210.210513114929"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145584250";"234.86003780365"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"145484187";"159.276235818863"
"300";"6320";"2";"49558555";"10000";"30";"0.89";"145406217";"187.026466846466"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.89";"147262928";"108.045574426651"
"300";"6320";"2";"49558555";"1e+05";"30";"0.89";"145406167";"136.48691034317"
"300";"6320";"2";"14867566.5";"1000";"15";"0.94";"145491513";"196.899858474731"
"300";"6320";"2";"49558555";"1000";"15";"0.94";"145575848";"220.462030410767"
"300";"6320";"2";"14867566.5";"10000";"15";"0.94";"145471960";"150.075867891312"
"300";"6320";"2";"49558555";"10000";"15";"0.94";"146788249";"173.708147525787"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.94";"147668056";"101.983006477356"
"300";"6320";"2";"49558555";"1e+05";"15";"0.94";"145436132";"127.140290260315"
"300";"6320";"2";"14867566.5";"1000";"20";"0.94";"145412671";"262.122241735458"
"300";"6320";"2";"49558555";"1000";"20";"0.94";"145485301";"294.481570482254"
"300";"6320";"2";"14867566.5";"10000";"20";"0.94";"145572547";"200.050830364227"
"300";"6320";"2";"49558555";"10000";"20";"0.94";"145533519";"231.773021936417"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.94";"145759940";"136.160611391068"
"300";"6320";"2";"49558555";"1e+05";"20";"0.94";"145418193";"169.454123020172"
"300";"6320";"2";"14867566.5";"1000";"25";"0.94";"146252303";"327.512923240662"
"300";"6320";"2";"49558555";"1000";"25";"0.94";"145447642";"367.837473630905"
"300";"6320";"2";"14867566.5";"10000";"25";"0.94";"145933773";"250.386854887009"
"300";"6320";"2";"49558555";"10000";"25";"0.94";"145489289";"290.219520807266"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.94";"146040964";"170.430220842361"
"300";"6320";"2";"49558555";"1e+05";"25";"0.94";"147694394";"212.431029319763"
"300";"6320";"2";"14867566.5";"1000";"30";"0.94";"145580051";"393.838842630386"
"300";"6320";"2";"49558555";"1000";"30";"0.94";"145586735";"441.308731794357"
"300";"6320";"2";"14867566.5";"10000";"30";"0.94";"145957741";"300.515910863876"
"300";"6320";"2";"49558555";"10000";"30";"0.94";"145442120";"347.822796583176"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.94";"145631108";"204.469585895538"
"300";"6320";"2";"49558555";"1e+05";"30";"0.94";"147125068";"254.900191307068"
"300";"6320";"2";"14867566.5";"1000";"15";"0.99";"145424156";"1206.89008045197"
"300";"6320";"2";"49558555";"1000";"15";"0.99";"145587542";"1357.74025297165"
"300";"6320";"2";"14867566.5";"10000";"15";"0.99";"145430560";"917.718721628189"
"300";"6320";"2";"49558555";"10000";"15";"0.99";"145490515";"1068.31750559807"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.99";"145406217";"628.558804035187"
"300";"6320";"2";"49558555";"1e+05";"15";"0.99";"145635028";"779.799199104309"
"300";"6320";"2";"14867566.5";"1000";"20";"0.99";"145565183";"1608.37649011612"
"300";"6320";"2";"49558555";"1000";"20";"0.99";"145418168";"1813.10232639313"
"300";"6320";"2";"14867566.5";"10000";"20";"0.99";"145473029";"1222.24611186981"
"300";"6320";"2";"49558555";"10000";"20";"0.99";"145412571";"1424.76538515091"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.99";"145688797";"837.370305299759"
"300";"6320";"2";"49558555";"1e+05";"20";"0.99";"145699554";"1045.28267002106"
"300";"6320";"2";"14867566.5";"1000";"25";"0.99";"145461153";"2011.181640625"
"300";"6320";"2";"49558555";"1000";"25";"0.99";"145411930";"2263.07973194122"
"300";"6320";"2";"14867566.5";"10000";"25";"0.99";"145462085";"1529.16672968864"
"300";"6320";"2";"49558555";"10000";"25";"0.99";"145406217";"1781.08645486832"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.99";"145411755";"1048.79093623161"
"300";"6320";"2";"49558555";"1e+05";"25";"0.99";"145539415";"1302.81779694557"
"300";"6320";"2";"14867566.5";"1000";"30";"0.99";"145442120";"2415.59616827965"
"300";"6320";"2";"49558555";"1000";"30";"0.99";"145412180";"2714.73083043098"
"300";"6320";"2";"14867566.5";"10000";"30";"0.99";"145485537";"1835.66922903061"
"300";"6320";"2";"49558555";"10000";"30";"0.99";"145424622";"2138.45432758331"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.99";"145685048";"1258.18337416649"
"300";"6320";"2";"49558555";"1e+05";"30";"0.99";"145844854";"1562.17160010338"
