"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"146337302";"53.429345369339"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"148001143";"59.6368918418884"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147614237";"40.3257021903992"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"148202402";"47.6159045696259"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"148140599";"28.3671898841858"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"146421425";"34.8423726558685"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145913519";"70.3346846103668"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145519632";"79.1638901233673"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"146203085";"53.2011713981628"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"146098030";"63.5975980758667"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"146535908";"37.7281529903412"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"148582672";"46.3470022678375"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145653122";"88.1044771671295"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"145400229";"98.6172654628754"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"147416293";"66.5203647613525"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145564986";"79.6053087711334"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"147533825";"47.1172053813934"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"147216473";"58.1127681732178"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145978339";"105.531680583954"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"146008895";"118.588549375534"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147494906";"79.7475922107697"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"146006952";"95.1462588310242"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"146565420";"56.6592245101929"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"145582648";"69.5667395591736"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"146180512";"72.4140543937683"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146805711";"80.364030122757"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145506940";"53.3579730987549"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"145822268";"62.1370606422424"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"147289137";"36.731725692749"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148733966";"45.6111922264099"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145631803";"94.4705424308777"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145975592";"106.67483830452"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"146967910";"70.9463381767273"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147422591";"82.9586474895477"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147500980";"49.1173646450043"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"148308048";"60.7658669948578"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145713490";"118.288670301437"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"146220239";"133.381603479385"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"146050860";"88.5820183753967"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"145509968";"103.312378644943"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145442120";"61.2358009815216"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"148719345";"76.1802990436554"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"145431138";"142.074246644974"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145477823";"159.640587329865"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"145894015";"106.378727436066"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"145971871";"123.993298530579"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"148410832";"73.3195328712463"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"146194976";"91.1723871231079"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145424538";"104.999197244644"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"146012435";"117.687980413437"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"146548444";"79.6105740070343"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"148010782";"93.446150302887"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"145436107";"54.2759439945221"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145784987";"68.3747298717499"
