"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"145700009";"61.6704699993134"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"145448333";"68.5325071811676"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"148127136";"46.3099582195282"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"145935859";"55.4319813251495"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"146696409";"32.8924326896667"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"148035372";"40.2031593322754"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145580260";"82.1114282608032"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145616745";"91.5195934772491"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"145502932";"61.9442241191864"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"145523128";"73.6821720600128"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"145400229";"43.7629668712616"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"148800188";"53.8596222400665"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145745048";"101.868495941162"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"145436623";"114.908365249634"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"145737913";"77.3155360221863"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"146341029";"91.9574482440948"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"147298921";"54.3440887928009"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"148539407";"67.305380821228"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145896295";"122.425147294998"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145670944";"137.528305530548"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147682767";"92.5030200481415"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145604995";"110.384914875031"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"145449930";"65.9083549976349"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"147537569";"80.5757327079773"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"145672119";"83.482800245285"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146377596";"94.367035150528"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"146267477";"62.8252668380737"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"145777248";"73.4619886875153"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148841526";"43.3582158088684"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148475547";"53.8042907714844"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145914689";"111.574221134186"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145577313";"125.612670660019"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"146702485";"83.478785276413"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"145723506";"97.4604938030243"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"145448133";"57.7580926418304"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"146389980";"71.4874386787415"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"146121092";"139.650187969208"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"146780446";"157.175337553024"
