"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147386554";"58.1484091281891"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147652553";"65.1574034690857"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147567549";"43.9816496372223"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147332975";"52.4127359390259"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148684815";"31.2126588821411"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148716314";"38.4675002098083"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147932032";"77.7435998916626"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148526711";"87.4705376625061"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147420797";"58.8385071754456"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147118471";"70.2387046813965"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148587994";"41.9012064933777"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148707312";"51.3879060745239"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147173700";"97.3317041397095"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147692581";"109.14277100563"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146785757";"73.4603548049927"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147723498";"87.9935319423676"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148857040";"52.1608369350433"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"146030320";"63.904176235199"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146100800";"117.284271240234"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146686277";"131.432920217514"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147286915";"87.9320888519287"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"145971076";"105.715352058411"
