"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146688324";"54.6644101142883"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147556803";"60.5181701183319"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147862316";"41.0130553245544"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148423261";"48.6410629749298"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148686754";"29.0712594985962"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148709842";"35.6371657848358"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146383330";"71.826212644577"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148273894";"81.3311417102814"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147466101";"54.6966803073883"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147466283";"65.0106835365295"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148848229";"38.7850618362427"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148665430";"47.7838516235352"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147902682";"90.5610365867615"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146585791";"101.688672304153"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147479165";"57.2452583312988"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147613468";"66.988579750061"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148679834";"39.6431441307068"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148589457";"48.841114282608"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146190852";"88.6543729305267"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"148184024";"99.622597694397"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147921068";"66.9243841171265"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147936016";"80.2855927944183"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148703967";"47.6643166542053"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148696565";"58.5386250019073"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"148216766";"60.7522609233856"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147276135";"68.9847328662872"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147366093";"45.7745461463928"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147523512";"53.4241440296173"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148676722";"34.3011705875397"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"147179707";"43.4941358566284"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146034503";"90.8503451347351"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147758877";"102.251677274704"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147505513";"67.9736490249634"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"148206831";"79.3814437389374"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148702286";"47.0053853988647"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148661910";"58.4021048545837"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146845276";"113.530803203583"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"148187995";"127.157346963882"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"148280553";"83.685387134552"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147506218";"97.870992898941"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147735479";"57.7821176052094"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148669466";"71.3050985336304"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147256084";"133.907344579697"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147241401";"150.974952936172"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"148313393";"100.67798781395"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147343655";"117.398082017899"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148692737";"69.1361844539642"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148770256";"86.1754567623138"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146630944";"99.4711136817932"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"147527065";"111.315358161926"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"146630178";"75.2713000774384"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147243690";"88.8424019813538"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148713851";"51.499046087265"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148688804";"64.7737786769867"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"145869413";"132.478765249252"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"145615109";"148.660449504852"
