"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"147837464";"56.7725393772125"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"145755352";"62.9450454711914"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"145400229";"42.4805266857147"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"146818939";"50.951406955719"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"148520712";"30.1488108634949"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"147371739";"37.3316297531128"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145767542";"75.4568381309509"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145812347";"84.3280138969421"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"145874752";"57.0634152889252"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"146349677";"68.1822402477264"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"148377501";"40.5474061965942"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"147399744";"49.5690240859985"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145913139";"94.0653917789459"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146621099";"105.813234329224"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"146315393";"71.0072765350342"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145605094";"85.1437470912933"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"146491517";"50.5196785926819"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"147203940";"62.0868880748749"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145592839";"113.20272397995"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145691201";"127.037699222565"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"145940283";"85.4893321990967"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145879507";"102.127816200256"
