"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"145495196";"45.6138949394226"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"146377832";"50.6734490394592"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147343154";"34.0340247154236"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"145537778";"40.6625006198883"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"147824619";"24.239738702774"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"146486328";"29.6542177200317"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"147999089";"60.14235663414"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"146185244";"67.4177887439728"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"148019903";"45.360613822937"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"145812754";"54.3649756908417"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"145694573";"32.4468443393707"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"148659871";"39.3895163536072"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145481866";"75.0734033584595"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146796549";"84.4671523571014"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"146229634";"56.7454385757446"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145979864";"67.6746482849121"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"145406192";"40.3697240352631"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"145959648";"49.4905881881714"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"147249031";"90.0157585144043"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145698510";"101.243950843811"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"145431313";"67.8942286968231"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145524534";"81.3476138114929"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"146398814";"48.4856026172638"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"145536119";"59.5117061138153"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"145442588";"61.5232315063476"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146776141";"69.2804279327393"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145680491";"46.1067481040955"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"148297280";"54.0564663410187"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148757271";"31.6776885986328"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148709192";"39.8127946853638"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"146628025";"81.951767206192"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145981909";"92.4840517044067"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"146683278";"61.4659974575043"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"145531750";"72.0034763813019"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147838937";"42.4327404499054"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"148367705";"52.7684412002563"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145474030";"102.422622203827"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145598590";"115.387841701508"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"147414714";"77.0222055912018"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"147305635";"89.7244710922241"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145627773";"52.9883165359497"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"147710291";"65.9814751148224"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"147066922";"123.207273483276"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145628519";"138.547632455826"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"146426155";"91.5499649047852"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"146078452";"105.881519079208"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"145502207";"62.4902491569519"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"146737629";"77.4982466697693"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145490373";"89.500538110733"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"145533797";"100.122688770294"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"147235649";"67.9625747203827"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"146486467";"79.6374294757843"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"146362661";"46.4333119392395"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145954612";"58.4464325904846"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"145460402";"119.645163536072"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145591720";"133.785323143005"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"145462279";"90.7389204502106"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"145521241";"106.47185921669"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"146406619";"62.0315186977386"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"145561837";"77.6019072532654"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"146919693";"149.095053434372"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"145527138";"167.408484458923"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"146407516";"113.39053606987"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145843566";"133.176946878433"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"148711414";"77.3615458011627"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"146503677";"97.0781207084656"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145767739";"179.173758745193"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145436298";"200.482865333557"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"145613147";"135.820961713791"
"300";"6320";"2";"49558555";"10000";"30";"0.89";"146150308";"159.694766283035"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.89";"146920663";"92.8643510341644"
"300";"6320";"2";"49558555";"1e+05";"30";"0.89";"148173616";"116.469836711884"
"300";"6320";"2";"14867566.5";"1000";"15";"0.94";"145425081";"168.360735177994"
"300";"6320";"2";"49558555";"1000";"15";"0.94";"145834363";"189.057131528854"
"300";"6320";"2";"14867566.5";"10000";"15";"0.94";"145579385";"128.504827976227"
"300";"6320";"2";"49558555";"10000";"15";"0.94";"145629867";"148.645607471466"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.94";"147770115";"87.2084636688232"
"300";"6320";"2";"49558555";"1e+05";"15";"0.94";"145918403";"108.807420253754"
"300";"6320";"2";"14867566.5";"1000";"20";"0.94";"145556955";"223.716629743576"
"300";"6320";"2";"49558555";"1000";"20";"0.94";"145489883";"251.62088727951"
"300";"6320";"2";"14867566.5";"10000";"20";"0.94";"145677580";"170.942633390427"
"300";"6320";"2";"49558555";"10000";"20";"0.94";"145869584";"198.372691392899"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.94";"145556996";"116.747231721878"
"300";"6320";"2";"49558555";"1e+05";"20";"0.94";"145770309";"145.750130414963"
"300";"6320";"2";"14867566.5";"1000";"25";"0.94";"145889317";"281.411440610886"
"300";"6320";"2";"49558555";"1000";"25";"0.94";"145487225";"315.617697715759"
"300";"6320";"2";"14867566.5";"10000";"25";"0.94";"145936495";"215.045399904251"
"300";"6320";"2";"49558555";"10000";"25";"0.94";"145754928";"249.106626033783"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.94";"146739557";"146.065183877945"
"300";"6320";"2";"49558555";"1e+05";"25";"0.94";"147434013";"182.102709054947"
"300";"6320";"2";"14867566.5";"1000";"30";"0.94";"145722156";"337.81049823761"
"300";"6320";"2";"49558555";"1000";"30";"0.94";"145631440";"378.972661018372"
"300";"6320";"2";"14867566.5";"10000";"30";"0.94";"146096294";"257.113462924957"
"300";"6320";"2";"49558555";"10000";"30";"0.94";"145912354";"298.673553705215"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.94";"145619484";"175.707674503326"
"300";"6320";"2";"49558555";"1e+05";"30";"0.94";"145752287";"219.203064441681"
"300";"6320";"2";"14867566.5";"1000";"15";"0.99";"145587771";"1035.15937566757"
"300";"6320";"2";"49558555";"1000";"15";"0.99";"145441960";"1164.89917683601"
"300";"6320";"2";"14867566.5";"10000";"15";"0.99";"145430119";"787.876180887222"
"300";"6320";"2";"49558555";"10000";"15";"0.99";"145560159";"917.201375961304"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.99";"146063041";"539.666444540024"
"300";"6320";"2";"49558555";"1e+05";"15";"0.99";"145524334";"669.732089281082"
"300";"6320";"2";"14867566.5";"1000";"20";"0.99";"145460009";"1373.45319271088"
"300";"6320";"2";"49558555";"1000";"20";"0.99";"145451955";"1544.94055008888"
"300";"6320";"2";"14867566.5";"10000";"20";"0.99";"145438652";"1045.7455933094"
"300";"6320";"2";"49558555";"10000";"20";"0.99";"145460525";"1216.42150831223"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.99";"145406192";"718.318228960037"
"300";"6320";"2";"49558555";"1e+05";"20";"0.99";"146434880";"891.463747024536"
"300";"6320";"2";"14867566.5";"1000";"25";"0.99";"145424622";"1721.63459205627"
"300";"6320";"2";"49558555";"1000";"25";"0.99";"145424106";"1935.52400684357"
"300";"6320";"2";"14867566.5";"10000";"25";"0.99";"145412205";"1308.88736319542"
"300";"6320";"2";"49558555";"10000";"25";"0.99";"145555531";"1523.78194284439"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.99";"145485455";"895.994862794876"
"300";"6320";"2";"49558555";"1e+05";"25";"0.99";"145939833";"1112.16539549828"
"300";"6320";"2";"14867566.5";"1000";"30";"0.99";"145430144";"2067.82135224342"
"300";"6320";"2";"49558555";"1000";"30";"0.99";"145455115";"2329.79167604446"
"300";"6320";"2";"14867566.5";"10000";"30";"0.99";"145424647";"1572.93921494484"
"300";"6320";"2";"49558555";"10000";"30";"0.99";"145406192";"1832.54686379433"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.99";"145412055";"1077.56575608253"
"300";"6320";"2";"49558555";"1e+05";"30";"0.99";"145566615";"1334.2426815033"
