"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147364034";"60.1134011745453"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147025421";"66.8356618881226"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147852449";"45.2422120571136"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147033453";"53.8725764751434"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"147201780";"31.8812654018402"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148702608";"39.408942937851"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147187555";"79.6713061332703"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147190541";"89.9124495983124"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147548351";"60.3241353034973"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148147057";"72.0605771541595"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"146933157";"42.8926069736481"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148122991";"52.5639631748199"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147446258";"99.4475390911102"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147146869";"112.188163995743"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147537645";"75.3538553714752"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"148060442";"90.3126451969147"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"147776874";"53.3712470531464"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148116712";"65.708833694458"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147738946";"120.012234687805"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146506880";"134.466167211533"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147362197";"90.8177316188812"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147362477";"108.21552324295"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"145838726";"64.3789575099945"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"147744288";"78.6044638156891"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146629557";"81.5524165630341"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147683588";"91.3928771018982"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147443843";"60.8507041931152"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148591833";"71.3092904090881"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148138344";"41.9045379161835"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148762564";"52.2920970916748"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147097013";"108.052320241928"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146691875";"122.837272882462"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147016789";"81.4371092319489"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"148208338";"95.4559497833252"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148678558";"56.4195077419281"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148457891";"69.8096511363983"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146927922";"136.294748067856"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146921492";"152.73394036293"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"145706058";"102.415109395981"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147415359";"119.50386762619"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148080245";"70.5572752952576"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"146719841";"87.3648090362549"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"146781029";"163.7536277771"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"145943589";"184.188793897629"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"148059209";"122.715266227722"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"148091876";"143.86203956604"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148045850";"84.525541305542"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"147872983";"105.229589939117"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146957916";"121.561172008514"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"147758369";"135.877047777176"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"147693452";"92.0232164859772"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147189557";"107.645023345947"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"147882247";"62.7212255001068"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"147718467";"78.2967660427094"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"147061963";"160.616106271744"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146661975";"179.497993946075"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147758514";"122.835803747177"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"146893579";"144.148364305496"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"147559769";"83.6485357284546"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"148127466";"105.102441310883"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"147816564";"202.024223089218"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146436620";"226.390224933624"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"146721727";"153.286242008209"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"146911743";"180.380556821823"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"148691529";"104.642893314362"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"148693139";"131.809436559677"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146992832";"243.246943712234"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"146705895";"271.250561952591"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"146377267";"184.177825927734"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"147272553";"215.352625131607"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"148212476";"124.558530569077"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"146106936";"156.203061103821"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146816648";"226.651614189148"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146031343";"255.529758691788"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"145897674";"173.976646184921"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147991583";"201.08642911911"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"147036662";"118.053313493729"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"145711605";"147.464575767517"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"147559521";"303.206848621368"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"147185099";"339.891276597977"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"147074189";"231.506138086319"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"146187274";"265.959088802338"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"148678839";"154.341666221619"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"147824471";"191.575975418091"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146358284";"368.71076631546"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"146404640";"416.4250395298"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"145824581";"283.578756332397"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146672424";"328.038818359375"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"146558795";"192.832359075546"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"147021211";"240.90013051033"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"145929065";"445.440124511719"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"146454545";"498.887745857239"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"146332119";"336.983565330505"
"300";"6320";"1";"49558555";"10000";"30";"0.94";"146137033";"394.634315729141"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.94";"147285508";"232.268405437469"
"300";"6320";"1";"49558555";"1e+05";"30";"0.94";"147310617";"289.838032960892"
"300";"6320";"1";"14867566.5";"1000";"15";"0.99";"145636878";"1370.10915112495"
"300";"6320";"1";"49558555";"1000";"15";"0.99";"146368925";"1538.85112285614"
"300";"6320";"1";"14867566.5";"10000";"15";"0.99";"146452708";"1041.51325058937"
"300";"6320";"1";"49558555";"10000";"15";"0.99";"146273198";"1207.58371424675"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.99";"146095107";"710.691197395325"
"300";"6320";"1";"49558555";"1e+05";"15";"0.99";"146348600";"883.617149353027"
"300";"6320";"1";"14867566.5";"1000";"20";"0.99";"146276521";"1819.02432131767"
"300";"6320";"1";"49558555";"1000";"20";"0.99";"145510363";"2046.50622439384"
"300";"6320";"1";"14867566.5";"10000";"20";"0.99";"145574166";"1386.06773805618"
"300";"6320";"1";"49558555";"10000";"20";"0.99";"146434874";"1257.90484166145"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.99";"145999011";"723.393450260162"
"300";"6320";"1";"49558555";"1e+05";"20";"0.99";"145891756";"896.949957609177"
"300";"6320";"1";"14867566.5";"1000";"25";"0.99";"145832571";"1731.50495910645"
"300";"6320";"1";"49558555";"1000";"25";"0.99";"145466097";"1952.95435261726"
"300";"6320";"1";"14867566.5";"10000";"25";"0.99";"145939002";"1317.83437490463"
"300";"6320";"1";"49558555";"10000";"25";"0.99";"145651415";"1536.78266835213"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.99";"147358255";"904.640809774399"
"300";"6320";"1";"49558555";"1e+05";"25";"0.99";"146227555";"1123.93010616302"
"300";"6320";"1";"14867566.5";"1000";"30";"0.99";"146177085";"2087.06830048561"
"300";"6320";"1";"49558555";"1000";"30";"0.99";"145871184";"2344.81831789017"
"300";"6320";"1";"14867566.5";"10000";"30";"0.99";"145813607";"1594.57735538483"
"300";"6320";"1";"49558555";"10000";"30";"0.99";"146089831";"1818.10508370399"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.99";"146049548";"1052.39217638969"
"300";"6320";"1";"49558555";"1e+05";"30";"0.99";"145732730";"1302.44224429131"
