"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"146942929";"56.5672783851624"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"147990462";"63.1545617580414"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"148549470";"42.6110603809357"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"147355929";"50.968150138855"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"147984226";"30.4344217777252"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"148179012";"37.123152256012"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145735604";"75.2993292808533"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145919769";"84.3826014995575"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"146083636";"56.8929088115692"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"147361232";"67.9712312221527"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"145922436";"40.3157558441162"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"146020264";"49.5130529403687"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145569903";"94.1851727962494"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"147320919";"105.645051002502"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"145678418";"70.7217304706573"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"146018755";"84.5076773166656"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"148342337";"50.547776222229"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"147050567";"61.9844882488251"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145833491";"112.98350071907"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"147161665";"126.486246585846"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"145970437";"85.4595863819122"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"147279466";"101.72908449173"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"146067286";"60.5955331325531"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"147107665";"74.4512028694153"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"146008881";"77.0125591754913"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"145931532";"86.6528236865997"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145844208";"57.689680814743"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"145539610";"67.4533171653748"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"147458443";"39.9343075752258"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148307279";"49.4066960811615"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145902440";"102.591679811478"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"146656514";"115.109894514084"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"146437534";"76.8249459266663"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147163470";"90.0393011569977"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147282162";"53.3897485733032"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"147991553";"66.1196579933167"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145650188";"128.961373090744"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145810699";"145.033647537231"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"145862703";"96.9356958866119"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"145436132";"112.835258483887"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"147331269";"66.4362421035767"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"147307586";"82.5053236484528"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"146098875";"153.755919456482"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145513976";"173.363326311111"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"145682056";"115.406402349472"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"146587564";"134.682011127472"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"147816219";"79.7898237705231"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"146286095";"99.1620540618896"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145548085";"114.263234853745"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"145795478";"127.942219734192"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"145449090";"86.7836282253265"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"146263528";"101.669251441956"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"146795320";"59.0606873035431"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145649224";"74.4761657714844"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"145622632";"152.403837203979"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145406217";"170.587296485901"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"147179687";"115.372247457504"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"145498025";"135.263929367065"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"145497024";"78.8910751342773"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"146146576";"98.8805904388428"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145429994";"190.036436796188"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"146445735";"212.959580659866"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"145796791";"144.330232381821"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145994070";"169.829958200455"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"146386583";"98.9947090148926"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"147053056";"123.928526163101"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145485130";"228.500490427017"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145611081";"256.101914644241"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"145691861";"173.458361387253"
"300";"6320";"2";"49558555";"10000";"30";"0.89";"146546065";"204.060941457748"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.89";"145599106";"118.924706935883"
"300";"6320";"2";"49558555";"1e+05";"30";"0.89";"147626595";"149.082699298859"
"300";"6320";"2";"14867566.5";"1000";"15";"0.94";"145631223";"214.867433786392"
"300";"6320";"2";"49558555";"1000";"15";"0.94";"146201939";"241.508895158768"
"300";"6320";"2";"14867566.5";"10000";"15";"0.94";"145622909";"163.890861988068"
"300";"6320";"2";"49558555";"10000";"15";"0.94";"145709181";"190.661345720291"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.94";"145891376";"111.444449424744"
"300";"6320";"2";"49558555";"1e+05";"15";"0.94";"145806387";"139.615171194077"
"300";"6320";"2";"14867566.5";"1000";"20";"0.94";"145806223";"286.816071748734"
"300";"6320";"2";"49558555";"1000";"20";"0.94";"145412621";"321.871804237366"
"300";"6320";"2";"14867566.5";"10000";"20";"0.94";"145605271";"218.081740379333"
"300";"6320";"2";"49558555";"10000";"20";"0.94";"145813352";"253.527128458023"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.94";"145734204";"148.470155000687"
"300";"6320";"2";"49558555";"1e+05";"20";"0.94";"146772319";"185.57959318161"
"300";"6320";"2";"14867566.5";"1000";"25";"0.94";"145554418";"357.944145679474"
"300";"6320";"2";"49558555";"1000";"25";"0.94";"145675945";"399.942816495895"
"300";"6320";"2";"14867566.5";"10000";"25";"0.94";"145582775";"269.797660589218"
"300";"6320";"2";"49558555";"10000";"25";"0.94";"145508013";"313.425551176071"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.94";"147141055";"184.077487230301"
"300";"6320";"2";"49558555";"1e+05";"25";"0.94";"145500338";"228.088403463364"
"300";"6320";"2";"14867566.5";"1000";"30";"0.94";"145561880";"424.08701133728"
"300";"6320";"2";"49558555";"1000";"30";"0.94";"145691496";"477.089524507523"
"300";"6320";"2";"14867566.5";"10000";"30";"0.94";"145534623";"324.511511564255"
"300";"6320";"2";"49558555";"10000";"30";"0.94";"145780662";"376.831005573273"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.94";"146220137";"221.495268583298"
