"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148093558";"59.4189455509186"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148361022";"64.8450169563293"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"146849251";"44.7922806739807"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148338145";"53.06511926651"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148798205";"31.7066724300385"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"147679383";"37.7121469974518"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147596393";"78.362450838089"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148469427";"87.3433089256287"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147682996";"58.46528673172"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148563117";"70.0568633079529"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147516727";"37.0419697761536"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"147525532";"39.0885586738586"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146771349";"74.0359697341919"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146504589";"83.2263245582581"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147608326";"56.2306344509125"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146272429";"84.4205038547516"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"147176966";"52.6624851226807"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148395869";"64.7453129291534"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147570040";"117.969362974167"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"145977269";"132.011143922806"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"146169785";"88.8772039413452"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147749169";"106.257976531982"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148472273";"54.2109670639038"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"147034807";"58.0377018451691"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147541542";"60.093533039093"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146000936";"67.7701590061188"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148091094";"44.96080327034"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147731711";"52.4589726924896"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148709154";"31.1022090911865"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"147436124";"38.5268015861511"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"145718013";"80.1371817588806"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147569646";"90.3192865848541"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147869554";"60.0546889305115"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"146721451";"70.1234936714172"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148687914";"41.4430370330811"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"146152644";"51.5449211597443"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146993503";"100.177458047867"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146347290";"112.685339450836"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"148299096";"75.1067991256714"
