"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147842589";"59.2578048706055"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"146053762";"66.3409152030945"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147533908";"45.0606024265289"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147637068";"53.874443769455"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"147465991";"31.2443187236786"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148755095";"38.691353559494"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146810420";"78.2255620956421"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147760844";"88.6351265907288"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148260846";"59.3641037940979"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148010392";"70.6932744979858"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147857702";"42.0471467971802"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148511917";"53.1042528152466"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"148422167";"97.7797605991364"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"148194329";"113.918286561966"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147825369";"74.3729023933411"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"148204289";"88.696631193161"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"147128017";"52.4090142250061"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148380029";"64.4711422920227"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"148009587";"117.461578607559"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147093589";"131.832582473755"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147245567";"88.2674474716187"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147008037";"104.832808732986"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"146616115";"62.411940574646"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"147010179";"76.8853936195374"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147314617";"80.235475063324"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146319766";"89.1892538070679"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147912021";"59.4159872531891"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"146883678";"69.4876530170441"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148347277";"42.0550179481506"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"146473726";"51.9425723552704"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147054082";"106.979804515839"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146317950";"119.618833303452"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146974064";"79.5971014499664"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"146607985";"92.667946100235"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148639917";"55.1827077865601"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"147675669";"70.0301899909973"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"147431657";"132.092542409897"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"148064673";"149.304172992706"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"147219204";"99.1392922401428"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147497618";"120.053163290024"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147189906";"69.3739252090454"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148672088";"83.2074244022369"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147129195";"160.634551048279"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147560837";"178.876575708389"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147269558";"116.642974853516"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147195485";"138.967325925827"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"147760886";"83.7637002468109"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148714689";"101.356512069702"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146526414";"120.914646148682"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146656022";"132.166287660599"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"148059750";"94.2008385658264"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"146095971";"110.172674655914"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148730241";"60.6670973300934"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148484690";"77.8160991668701"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146069080";"154.402681350708"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146106450";"175.089607477188"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147493459";"120.389248132706"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"147627883";"140.083957910538"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"148661075";"80.2885882854462"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"146113633";"102.173846006393"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"145928105";"199.338589668274"
