"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"145436157";"56.6334314346313"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"146364763";"63.4437434673309"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"145923775";"42.7710797786713"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"145680112";"50.9127113819122"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"148440282";"30.2140319347382"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"147927083";"37.247683763504"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145534723";"75.3564023971558"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"147122438";"84.8591418266296"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"147959820";"57.0098016262054"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"147689904";"68.023984670639"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"147500544";"40.7195639610291"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"146522361";"49.7441370487213"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145926502";"94.5612730979919"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146065670";"105.730422735214"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"145400229";"71.2701120376587"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"146781891";"84.9133009910583"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"145675309";"50.588716506958"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"145702086";"62.1024780273437"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145522810";"113.337078809738"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145623295";"126.775277614593"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147205857";"85.404776096344"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"146483872";"102.203993082047"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"148198660";"60.6665768623352"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"146607205";"74.6526510715485"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"147382088";"77.4391341209412"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146206950";"86.9219551086426"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"147834856";"58.0051527023315"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"147269897";"67.5126814842224"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148176575";"39.9569826126099"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148149683";"49.5861756801605"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145698438";"102.713979005814"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"147149572";"115.52899980545"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"145753322";"77.2686061859131"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147213997";"90.1147656440735"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147416498";"53.2894494533539"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"147010497";"66.4581530094147"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"147365294";"128.389775514603"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145436598";"144.619748592377"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"147577946";"96.3942425251007"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"146430108";"112.198929071426"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"146456129";"66.6080696582794"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"148748853";"82.6986298561096"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"146214903";"153.878201246262"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"146614001";"173.295358419418"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"146506109";"115.607492923737"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"146316268";"135.24113035202"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"147308750";"79.6095509529114"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"145717873";"98.9523997306824"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145817591";"114.020953655243"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"145624996";"127.913049936295"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"147214688";"87.0051364898682"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"145499201";"102.036167860031"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"145961125";"59.1833486557007"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145783483";"74.5977027416229"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"145796885";"152.335681438446"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145576812";"170.991853952408"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"146263649";"115.536545038223"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"145998954";"135.891976356506"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"146159187";"78.7931196689606"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"146880629";"99.022821187973"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145700070";"190.419426679611"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"146328483";"213.650089502335"
