"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147901123";"59.9641478061676"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"145863279";"66.6395721435547"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148137450";"44.9426560401917"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"146190181";"53.813862323761"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148318400";"31.7722163200378"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"147600699";"39.2801609039307"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"145818165";"79.4611780643463"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"145936635";"89.462690114975"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148158865";"60.2393574714661"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148316708";"71.8694331645966"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148668291";"42.7262237071991"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148716069";"52.1938607692719"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147566910";"98.9942343235016"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147739910";"111.4554002285"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146348247";"75.0901880264282"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146767729";"89.8174538612366"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148316360";"53.1647398471832"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"147698208";"65.5151972770691"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147864736";"118.99925994873"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147619433";"133.936225175858"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147636337";"90.2461557388306"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146374939";"107.651112318039"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148451091";"64.1542654037476"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148711126";"78.0982146263123"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147154177";"81.0959832668304"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146667107";"91.00359582901"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147207074";"60.6115829944611"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148150628";"70.8031415939331"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148705700";"41.7635953426361"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"146140609";"52.0971870422363"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147934053";"107.357027053833"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"148285837";"122.085640668869"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146571524";"81.45729804039"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147113375";"94.6981270313263"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"147889077";"56.0947213172913"
