"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148080508";"59.586523771286"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147910000";"66.4507982730865"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148345333";"44.8161897659302"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"146804336";"53.4923522472382"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148749170";"31.5634210109711"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"147878781";"38.6288077831268"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148155150";"78.3793928623199"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146739445";"87.9778971672058"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147549498";"59.3947961330414"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147773665";"70.9664766788483"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147302905";"39.9263536930084"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148116306";"48.583799123764"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146891684";"94.7751588821411"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147729085";"102.752434253693"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"148457042";"73.1565964221954"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146869742";"88.9987723827362"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148561952";"52.621527671814"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148651899";"64.6392266750336"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146912893";"118.581412315369"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146306597";"132.714947462082"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147768066";"89.8038609027863"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"145973901";"102.952223539352"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148675697";"58.2423501014709"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148687912";"71.0220384597778"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146476859";"71.3892788887024"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147411229";"72.7966377735138"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148147169";"48.4680907726288"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"146770895";"56.3134574890137"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"147966172";"33.4841330051422"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"147876553";"41.6071290969849"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"145881985";"86.8264915943146"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146379374";"97.904168844223"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147442137";"64.7925765514374"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147539140";"75.4900190830231"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148470943";"44.7453534603119"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"147749444";"55.3550388813019"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146958054";"107.981570959091"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"147051023";"121.752818822861"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"147968998";"74.4453125"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147844039";"85.7400164604187"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147553026";"50.6652317047119"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"147195273";"63.0508790016174"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147825449";"117.673270225525"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147527583";"132.28869843483"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147670989";"87.9961471557617"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147364876";"102.848265886307"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"146030232";"60.8125371932983"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148290889";"75.4554719924927"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"145867143";"86.9419860839844"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146523589";"97.6920664310455"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"147277328";"66.0988426208496"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"146234519";"77.5695543289185"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"147933664";"45.1894271373749"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"147628401";"56.6787734031677"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146352296";"116.205224752426"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"147069414";"130.06761431694"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"146360196";"88.0373468399048"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"147174567";"103.476877212524"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"148150489";"60.0318627357483"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"147312699";"75.1690447330475"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"146732509";"144.774542570114"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146291681";"162.316421747208"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"147487049";"109.916172504425"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"146893902";"129.105862379074"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"147890767";"74.9586505889893"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"147138305";"94.3228802680969"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"147190459";"173.968842744827"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"146788220";"195.35124373436"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"146291941";"132.181611061096"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"148011904";"155.315610647202"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"148361947";"90.2484855651855"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"147934007";"113.446326732635"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146759505";"163.608711481094"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"147686590";"183.593688011169"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146960419";"125.132258176804"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147210412";"144.633105993271"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"148660609";"84.8682813644409"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148315960";"106.016982793808"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"147457490";"218.66858291626"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146364269";"245.045622348785"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"147405171";"166.373221158981"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"146001643";"193.116040706635"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"148766738";"113.1696870327"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"146975833";"141.082359075546"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146447747";"285.848918199539"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"146353255";"352.674514770508"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146201932";"244.418262243271"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146107192";"283.822137832642"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"146615245";"150.280759811401"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"147007673";"189.366991043091"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"145933402";"349.415471076965"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"145955463";"454.508326053619"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"146463053";"385.881647825241"
"300";"6320";"1";"49558555";"10000";"30";"0.94";"145778033";"454.232614994049"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.94";"148089590";"270.858676195145"
"300";"6320";"1";"49558555";"1e+05";"30";"0.94";"148014338";"338.193372488022"
"300";"6320";"1";"14867566.5";"1000";"15";"0.99";"145706141";"1622.14813709259"
"300";"6320";"1";"49558555";"1000";"15";"0.99";"146179299";"1799.58866143227"
"300";"6320";"1";"14867566.5";"10000";"15";"0.99";"146285588";"1222.16745305061"
"300";"6320";"1";"49558555";"10000";"15";"0.99";"145669689";"1418.16791009903"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.99";"146040575";"840.54345202446"
"300";"6320";"1";"49558555";"1e+05";"15";"0.99";"146232424";"1038.0944442749"
"300";"6320";"1";"14867566.5";"1000";"20";"0.99";"146214994";"2157.83612155914"
"300";"6320";"1";"49558555";"1000";"20";"0.99";"146197577";"2420.88176870346"
"300";"6320";"1";"14867566.5";"10000";"20";"0.99";"145645703";"1631.17506361008"
"300";"6320";"1";"49558555";"10000";"20";"0.99";"145649016";"1893.54357266426"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.99";"146071052";"1104.69664406776"
"300";"6320";"1";"49558555";"1e+05";"20";"0.99";"146190289";"1373.44600772858"
"300";"6320";"1";"14867566.5";"1000";"25";"0.99";"145695398";"2542.69836163521"
"300";"6320";"1";"49558555";"1000";"25";"0.99";"146136168";"2464.57493257523"
"300";"6320";"1";"14867566.5";"10000";"25";"0.99";"146114779";"1666.18401169777"
"300";"6320";"1";"49558555";"10000";"25";"0.99";"145704106";"1946.17250752449"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.99";"145777423";"1143.52975773811"
"300";"6320";"1";"49558555";"1e+05";"25";"0.99";"146603041";"1424.39565515518"
"300";"6320";"1";"14867566.5";"1000";"30";"0.99";"145735189";"2649.72727441788"
"300";"6320";"1";"49558555";"1000";"30";"0.99";"146064165";"2988.25497055054"
"300";"6320";"1";"14867566.5";"10000";"30";"0.99";"145939149";"1870.68647050858"
"300";"6320";"1";"49558555";"10000";"30";"0.99";"145783111";"1929.62446665764"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.99";"145714133";"1138.90830516815"
"300";"6320";"1";"49558555";"1e+05";"30";"0.99";"147822572";"1405.81790709496"
