"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146951664";"58.0444147586823"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147530859";"65.1389768123627"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148241152";"43.7117259502411"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148142991";"52.5569322109222"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148578739";"31.206835269928"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"147521901";"38.3231704235077"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148058066";"77.5966591835022"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147905984";"87.1438679695129"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"146864499";"58.6437079906464"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147117095";"69.9307971000671"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148679089";"41.7579982280731"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148721415";"51.2153735160828"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"148043133";"96.9701280593872"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"145894855";"109.030267000198"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147051260";"73.4281177520752"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147288347";"87.4271194934845"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148693517";"52.0093491077423"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"146463011";"63.8353133201599"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"145711036";"116.315504550934"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147461845";"130.347839593887"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147785275";"87.9619843959808"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147885026";"105.638414621353"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148796928";"62.5152769088745"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"147823475";"76.6064631938934"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146710811";"79.6027228832245"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147401665";"89.4582014083862"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148614395";"59.5342755317688"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147871263";"69.6098282337189"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148837508";"41.1849300861359"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148748489";"51.274950504303"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"148037827";"106.070457935333"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146234014";"119.000438213348"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146757223";"79.6670246124268"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"146048709";"92.7299218177795"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148712518";"54.9745757579803"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148424383";"68.0447947978973"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146798192";"132.635368108749"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146339745";"148.852355957031"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"148138945";"99.0238926410675"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147334405";"116.215509176254"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"145922002";"68.6610746383667"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"147459045";"84.7298684120178"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147870321";"159.11273598671"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"146927619";"178.626460075378"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147407569";"119.117709159851"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"146245319";"138.636541128159"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"147820694";"82.1815679073334"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"147717699";"101.667684555054"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"145739200";"117.788521766663"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146148133";"132.063250780106"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"147353456";"89.3181307315826"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147679252";"105.109455108643"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"146269603";"61.0286495685577"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"147343773";"76.702987909317"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"145822494";"156.882357597351"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146773365";"175.795950174332"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147925646";"118.922689914703"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"147070185";"139.582406044006"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"147703303";"80.8223750591278"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"147813480";"102.159973621368"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"145879390";"195.866795778275"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146469737";"219.328301668167"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"146305461";"148.939152956009"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"148122293";"174.830700397491"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"147446280";"101.32174539566"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"147126408";"127.613317728043"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"147483677";"235.407283306122"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"147182846";"263.30819272995"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"146249715";"178.226987600327"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"147004963";"209.579302549362"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"147082425";"122.196376085281"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"148291825";"152.890950202942"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146217104";"221.26584148407"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146987440";"248.318460464478"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146730101";"168.755444526672"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147539882";"195.368928194046"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"148678199";"113.489622592926"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148368560";"141.422339200974"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"146803861";"291.250922679901"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"145826832";"326.831906080246"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"147257093";"222.230959415436"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"146639695";"258.206915140152"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"147303316";"151.45082116127"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"145532431";"188.441483020782"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146080937";"363.273609638214"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"147501095";"408.059214353561"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146771872";"277.411290407181"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"145986693";"321.7531645298"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"147589385";"188.969497442245"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"146508070";"235.230286836624"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"146220585";"437.281881809235"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"145816863";"489.204032182693"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"147470837";"333.131810188293"
"300";"6320";"1";"49558555";"10000";"30";"0.94";"146546720";"387.675597906113"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.94";"147653264";"227.289391756058"
"300";"6320";"1";"49558555";"1e+05";"30";"0.94";"148055596";"283.328808069229"
"300";"6320";"1";"14867566.5";"1000";"15";"0.99";"146018818";"1341.02071666718"
"300";"6320";"1";"49558555";"1000";"15";"0.99";"145621628";"1509.44756221771"
"300";"6320";"1";"14867566.5";"10000";"15";"0.99";"145921135";"1021.17265892029"
"300";"6320";"1";"49558555";"10000";"15";"0.99";"146565756";"1190.20601272583"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.99";"146376273";"698.116995573044"
"300";"6320";"1";"49558555";"1e+05";"15";"0.99";"146313164";"866.733893632889"
"300";"6320";"1";"14867566.5";"1000";"20";"0.99";"145894135";"1787.39517140388"
"300";"6320";"1";"49558555";"1000";"20";"0.99";"145834228";"2002.99269127846"
"300";"6320";"1";"14867566.5";"10000";"20";"0.99";"145681665";"1352.28480553627"
"300";"6320";"1";"49558555";"10000";"20";"0.99";"145633814";"1515.67278885841"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.99";"146374241";"859.472163915634"
"300";"6320";"1";"49558555";"1e+05";"20";"0.99";"146839090";"1067.8070936203"
"300";"6320";"1";"14867566.5";"1000";"25";"0.99";"145810334";"2066.0450284481"
"300";"6320";"1";"49558555";"1000";"25";"0.99";"145507863";"2322.03662323952"
"300";"6320";"1";"14867566.5";"10000";"25";"0.99";"146209178";"1567.0235221386"
"300";"6320";"1";"49558555";"10000";"25";"0.99";"145828252";"1832.09001374245"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.99";"145861407";"1077.50085878372"
"300";"6320";"1";"49558555";"1e+05";"25";"0.99";"146047274";"1336.4884853363"
"300";"6320";"1";"14867566.5";"1000";"30";"0.99";"145675677";"2479.17957115173"
"300";"6320";"1";"49558555";"1000";"30";"0.99";"146083147";"2799.08276510239"
"300";"6320";"1";"14867566.5";"10000";"30";"0.99";"146124655";"1893.64080190659"
"300";"6320";"1";"49558555";"10000";"30";"0.99";"145771821";"2204.85305094719"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.99";"146269906";"1290.79137587547"
"300";"6320";"1";"49558555";"1e+05";"30";"0.99";"145706761";"1593.27929520607"
