"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148457656";"54.659453868866"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"146624922";"60.5657114982605"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148569321";"40.9768142700195"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147396846";"48.7342092990875"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148732631";"29.0832138061523"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148686088";"35.6554765701294"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148114720";"71.5531904697418"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147511070";"81.3341104984283"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147159501";"54.6690452098846"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147635853";"64.8213939666748"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148505220";"38.5437650680542"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"147633085";"47.7441580295563"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"148073469";"90.5333366394043"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146709907";"101.216096639633"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147511416";"56.9866213798523"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"148196194";"66.6696009635925"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148919595";"39.6311311721802"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"146374295";"48.523396730423"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146258913";"88.5796375274658"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147254844";"99.1866271495819"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147897666";"66.7604446411133"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147619587";"79.6283524036407"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147323521";"47.3686130046844"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148728642";"58.2346348762512"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147132361";"60.6234412193298"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146900120";"68.2132089138031"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147302472";"45.5201179981232"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148165570";"53.0741970539093"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148568886";"33.3615109920502"
