"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"148005751";"58.1583955287933"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148350237";"65.1401035785675"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148274727";"43.9027628898621"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147737672";"52.3867449760437"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148383472";"31.2274026870728"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148675090";"38.1395380496979"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147888700";"77.6575710773468"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147312165";"87.1368186473846"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147837320";"58.828551530838"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147964712";"69.8686928749084"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147646043";"41.7461161613464"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148741941";"51.2540762424469"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146450255";"96.6900241374969"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"148228671";"108.951525688171"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147625925";"73.3246233463287"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146365141";"87.198077917099"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148130754";"52.0558459758759"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"147278233";"64.0106375217438"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146888407";"116.688973665237"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"145977340";"131.056126117706"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147781468";"88.3979113101959"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147444066";"105.224982976913"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"146198969";"62.7711827754974"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148479102";"76.9429693222046"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147466550";"79.5726459026337"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146167689";"89.5780992507935"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"146914300";"59.5937192440033"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148105084";"69.5743024349213"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148156685";"41.3439362049103"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"146549325";"51.1243431568146"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147905629";"106.386751890182"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"147540105";"119.253166437149"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147121515";"79.8434808254242"
