"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"147157273";"53.4029355049133"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"145696057";"59.6201441287994"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"145451714";"40.3394103050232"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"146544110";"47.6475598812103"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"145596083";"28.3228406906128"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"148554908";"34.7349681854248"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145597419";"70.2185215950012"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145657679";"78.6606016159058"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"145514524";"53.1997773647308"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"145775887";"63.4163630008697"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"145525518";"37.5157289505005"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"146147576";"46.3351871967316"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"145998893";"88.0740439891815"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"147417272";"98.778599023819"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"145468110";"66.4976253509521"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145519683";"79.4940476417542"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"148510176";"47.0211396217346"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"147569451";"57.8946068286896"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"145752911";"105.117202997208"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145501950";"116.110018491745"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147163096";"78.2135832309723"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"146639772";"93.2741415500641"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"148611451";"55.563952922821"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"146376847";"67.9589278697968"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"146084544";"70.7430040836334"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146222497";"79.4766809940338"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"148360372";"53.1411638259888"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"145940092";"61.7834415435791"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"148713227";"36.5564696788788"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"147717397";"45.5089886188507"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145544307";"94.1755950450897"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"146048028";"105.983854055405"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"147071469";"70.6438765525818"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"147227116";"82.4792520999908"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147435693";"48.8881390094757"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"147710884";"60.4612493515015"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145985754";"117.791887998581"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145501800";"132.351229906082"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"146395162";"88.4345328807831"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"145418193";"102.947608947754"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"145918079";"60.84055519104"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"145744089";"75.948823928833"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"146503817";"141.855607509613"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"146434827";"159.57857966423"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"147574777";"106.152890920639"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"145993439";"124.209676742554"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"148024876";"73.4283983707428"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"145571314";"91.3649070262909"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145430144";"105.247150182724"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"146078133";"117.887695550919"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"145992075";"79.7470083236694"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"147171466";"93.9239928722382"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"146701025";"54.6779735088348"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"145796149";"68.1571943759918"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"145632099";"140.22824215889"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145514001";"157.123634576797"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"146039982";"106.26327252388"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"146517587";"124.905544042587"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"146936041";"72.7801704406738"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"145441854";"91.0562362670898"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145915386";"174.948989391327"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"146704000";"196.144237518311"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"146988093";"132.642071247101"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145406167";"156.036402702332"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"145519964";"90.5526957511902"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"146618267";"113.776252031326"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"145926124";"210.185768127441"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"145569632";"235.320280313492"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"145798790";"159.329560518265"
