"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147149763";"59.5645508766174"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147986464";"66.3349299430847"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147856719";"44.6353631019592"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148628991";"53.2376368045807"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148566518";"31.554470539093"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148688075";"38.5003616809845"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146999589";"78.7655472755432"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148041742";"87.861754655838"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147955586";"59.4582188129425"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"148170587";"70.9101812839508"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148707116";"39.9558145999908"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148731440";"48.3115198612213"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147777466";"94.887396812439"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147910332";"102.859116792679"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147118760";"73.0059232711792"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147616255";"88.5702776908875"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"145936265";"52.6995794773102"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148402183";"64.5444402694702"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"145992856";"118.055928230286"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"145949179";"132.80530667305"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"148199323";"89.671600818634"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147447952";"102.228846549988"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148783384";"57.9994606971741"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"147828369";"71.1647927761078"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147687181";"71.4166536331177"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"148109871";"73.0637907981873"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147933683";"48.6760149002075"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148292376";"56.6542046070099"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148057813";"33.3823676109314"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"147693901";"41.609589099884"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146687790";"86.7922370433807"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146892614";"97.778523683548"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147476272";"64.9310042858124"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147828837";"75.4727590084076"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148666355";"44.8674364089966"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148173782";"55.6556000709534"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146730829";"107.894934892654"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146847811";"121.683921813965"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"147287875";"74.6000428199768"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147577971";"85.7383596897125"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147530781";"50.6339650154114"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148242136";"63.0922558307648"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147230827";"117.428468704224"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"145899878";"132.032770872116"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"148041820";"88.1997716426849"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"148296409";"102.551089286804"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148694305";"60.8297567367554"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148709221";"75.4943785667419"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"147547663";"87.226133108139"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146839531";"97.6370778083801"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"146303165";"66.1673173904419"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"146964499";"77.5608577728271"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148720153";"45.1925053596497"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148408161";"56.5180144309998"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146521029";"115.97553896904"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"147256975";"129.985313892365"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"145754869";"88.2028520107269"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"146769085";"103.110392570496"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"146169276";"60.0975358486176"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"148139051";"75.4582426548004"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"146890156";"145.012911319733"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146898570";"162.574945449829"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"145963001";"110.20263504982"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"146808207";"129.465299129486"
