"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146456785";"64.0437488555908"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148101956";"71.5024163722992"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147100236";"47.7873508930206"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148280235";"56.8034780025482"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148371047";"34.2316439151764"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148714198";"41.9275550842285"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148464904";"84.6032030582428"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146957084";"95.3170833587646"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148159624";"63.9985263347626"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147543990";"76.4090893268585"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148444001";"45.5714194774628"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148239476";"55.295905828476"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147830088";"105.484310388565"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147344134";"118.24157500267"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146527742";"79.5273950099945"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147953379";"95.4009056091309"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148757970";"56.6122171878815"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"146684607";"69.1971068382263"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147463978";"126.505580186844"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147535962";"142.316821336746"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"145937748";"95.7313449382782"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146539891";"114.525523662567"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148697733";"67.9019269943237"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146075693";"83.5207476615906"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146831145";"86.5530338287354"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"148062788";"97.6781179904938"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148245950";"65.0912823677063"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147629810";"76.0710422992706"
