"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"147379518";"56.2273271083832"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"146419195";"62.3838973045349"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"145590330";"42.1245443820953"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"145788389";"50.6183648109436"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"145465032";"30.0082950592041"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"147633039";"36.8882539272308"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145648699";"73.4899547100067"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"146784711";"82.0603046417236"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"145485209";"55.2696430683136"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"146998605";"65.94260597229"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"148290029";"39.2154097557068"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"147490540";"47.9683430194855"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"146405252";"90.8344969749451"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"145885905";"102.308103322983"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"147291124";"68.7289600372314"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"148011149";"82.2988002300262"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"146005851";"48.9053056240082"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"146382145";"59.992666721344"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"146251245";"109.573889732361"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"145406217";"122.292948961258"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"145599087";"82.8243186473846"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"145991971";"98.512752532959"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"146072617";"58.7853853702545"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"145502025";"72.3820343017578"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"145633696";"75.0931618213654"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146772236";"84.057080745697"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145868832";"56.1839160919189"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"146191452";"65.6472046375275"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"145571385";"38.6851377487183"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"147859194";"48.2479810714722"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"147104279";"99.3792848587036"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"146770067";"112.268530368805"
