"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147543389";"58.2760107517242"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147970334";"65.1791701316833"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148570895";"44.0364718437195"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148475104";"52.596480846405"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"147426207";"31.1440677642822"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148534030";"38.0544464588165"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147000705";"77.7437496185303"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147454088";"87.1428022384644"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147023381";"58.8424718379974"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147893163";"70.2659151554108"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147334103";"41.6679604053497"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148269160";"51.1059625148773"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147795969";"97.053680896759"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147285468";"109.077770709991"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146920567";"73.3801519870758"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146090938";"87.7058081626892"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"145894444";"52.1406102180481"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148682889";"64.0800688266754"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147061935";"116.992656469345"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"145983141";"130.867844820023"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147370353";"88.4535992145538"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147455510";"105.387343883514"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147833952";"62.5843710899353"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146328175";"76.8688666820526"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146079174";"79.7806324958801"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146631562";"89.6666097640991"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147574088";"59.7962436676025"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"146112676";"69.8465666770935"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"147394856";"41.414879322052"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148711670";"51.2478246688843"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147560804";"106.153247594833"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146402980";"119.397849321365"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"146327734";"79.5650329589844"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"148268556";"92.9589669704437"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"146684069";"54.9503939151764"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"147409837";"68.2714562416077"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"145758712";"132.650128364563"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"147007482";"149.09250664711"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146844157";"99.5914208889008"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147443183";"116.364133119583"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"146845166";"68.839879989624"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"147721623";"85.5588369369507"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"146496474";"159.50912976265"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"146379227";"179.174950361252"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147119336";"119.483968496323"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147463469";"139.628883123398"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148483395";"82.8581082820892"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148685379";"102.347670793533"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"147600143";"118.052297115326"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"146937749";"132.287044525146"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"146306555";"89.6857666969299"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147778609";"105.314903259277"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"147994490";"61.1720252037048"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148734291";"76.6551585197449"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146496990";"157.271848201752"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"145711874";"176.039163827896"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"146998775";"119.584460020065"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"146536322";"140.536704063416"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"148685833";"81.598605632782"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"148724009";"102.508229732513"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"146945449";"196.862463712692"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146124301";"220.50458741188"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"146632180";"149.824697494507"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"146767646";"175.129865646362"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"146781471";"101.619311094284"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"148683058";"127.797537565231"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146538205";"236.989992856979"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"146180115";"264.855084896088"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"147212282";"178.695176362991"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"146559699";"210.305851697922"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"146219456";"122.350444555283"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"148046078";"153.752057313919"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146281754";"222.194405555725"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146003275";"247.333617448807"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"147280617";"166.98441362381"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147318341";"193.851315259933"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"148030317";"113.759258031845"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"146102941";"141.8744161129"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"146646540";"293.210326194763"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146324960";"328.080344438553"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"146372583";"223.267152070999"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"147233665";"258.924260377884"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"146714431";"151.890127658844"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"146822118";"189.910249948502"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146084396";"366.424720525742"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"146662596";"410.917080640793"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146329460";"278.458170175552"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146467907";"323.389831066132"
