"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146899017";"59.0826056003571"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"146615793";"64.6754064559937"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147055139";"44.6252076625824"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147659252";"52.7730321884155"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"147896575";"31.7431182861328"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148682729";"37.7549149990082"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146762673";"78.1394987106323"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148239879";"87.4415428638458"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148096264";"58.3161754608154"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147447073";"70.1316738128662"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"146010454";"37.2836222648621"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148161622";"39.20148396492"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147382698";"73.9670600891113"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147364268";"81.9322202205658"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147941779";"55.3102374076843"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146986296";"82.6068801879883"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148252891";"52.6198418140411"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"145729254";"64.4402675628662"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146985429";"117.557338237762"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146436619";"131.73077249527"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"146030737";"88.8833618164062"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146969440";"105.83911895752"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148410623";"55.409375667572"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148756134";"57.6186096668243"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"146516211";"59.7851812839508"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"148220561";"67.3868803977966"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148138836";"45.0707304477692"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148033270";"52.5208237171173"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"147873219";"31.0630178451538"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148690084";"38.5305414199829"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147258163";"80.1377911567688"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146962941";"90.021294593811"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"148317307";"60.2447607517242"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147011638";"70.0337278842926"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"147024427";"41.7702984809875"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148505458";"51.4111092090607"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146445111";"100.125570297241"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"147983265";"112.638185024261"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"148304537";"75.0665066242218"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147920364";"87.39337682724"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148250364";"53.9533493518829"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148131279";"71.434467792511"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"146296078";"133.520884990692"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"146880914";"150.422978639603"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147924802";"100.21372961998"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147129637";"117.255682468414"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148788024";"69.2542285919189"
