"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147686618";"58.2515513896942"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147352879";"65.284916639328"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148483376";"43.9339113235474"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147344321";"52.5740532875061"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148660121";"31.2712981700897"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148772816";"38.3469440937042"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"147112797";"78.0954089164734"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"148229846";"87.311648607254"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147618073";"58.8807301521301"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"146610570";"70.2940394878387"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"146694607";"41.8529422283173"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148188731";"51.3684203624725"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"147463193";"97.6494126319885"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147420956";"109.338397264481"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146521258";"73.6743590831757"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146657486";"87.8865416049957"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148175561";"52.3288314342499"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"145527224";"64.3973634243011"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146349905";"116.930674314499"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146364035";"131.673988342285"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147091998";"88.6058650016785"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146609605";"105.407831668854"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147212825";"62.8406746387482"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146388218";"77.0791437625885"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147936764";"79.902811050415"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"147141833";"89.8922777175903"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147556075";"59.7633264064789"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"146526130";"69.8706710338593"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"146567864";"41.427086353302"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148428201";"51.3746044635773"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146766141";"106.290329456329"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146295934";"119.466483592987"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147048073";"79.7144758701324"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"146417070";"93.1814110279083"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148706547";"54.9184877872467"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148767151";"68.426677942276"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"146237076";"132.847010135651"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"146183206";"149.31712770462"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"147810891";"99.9050514698029"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147372670";"116.157690286636"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148693517";"68.6838796138763"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"148293179";"85.6275141239166"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"145811310";"159.456919193268"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"145739872";"179.693388700485"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"146127860";"119.734213352203"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147382269";"139.68418598175"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"147108076";"82.5768740177155"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"147811760";"102.679512500763"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146609255";"118.321046829224"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"147324213";"132.497831106186"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"147459243";"89.8420124053955"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147741269";"105.715999603271"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148032083";"61.3657622337341"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148120925";"76.9656281471252"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146456837";"157.740054368973"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146779961";"176.332705020905"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147732057";"119.710242986679"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"146528731";"140.551754713058"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"145519989";"81.60586977005"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"147821053";"102.445470333099"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"145921185";"196.868600130081"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146235823";"220.225882053375"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"146711106";"149.565383911133"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"147386173";"175.542994976044"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"148688232";"102.249880552292"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"148764081";"128.44806599617"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146706495";"236.660733938217"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"147418540";"264.574322462082"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"147900783";"179.324193954468"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"147861409";"210.61009478569"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"148094288";"122.501462936401"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"146038666";"153.563011646271"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146481382";"221.431116104126"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146850057";"245.236822128296"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146045645";"166.467524051666"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"146280881";"193.650988578796"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"147705085";"113.591301202774"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148655196";"141.55700469017"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"146941637";"292.089216709137"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146013677";"327.764410495758"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"145812741";"222.933391809464"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"146804490";"258.546475410461"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"146918899";"151.842846393585"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"148005921";"189.031703948975"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146971879";"366.088374853134"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"147303338";"410.843406677246"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146179830";"279.529499053955"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146388690";"324.196884632111"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"146656886";"190.115165233612"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"148693769";"237.03772354126"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"146116332";"439.206364393234"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"146860470";"493.240203857422"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"145768909";"334.977007627487"
