"","nodes","arcs","algorithm","t0","tf","it","lambda","cost","total_time"
"1",400,1400,1,1e+06,1000,10,0,99,6452373315,17,3961320479711
"2",400,1400,1,1e+06,10000,10,0,99,6489147537,11,398202975591
"3",400,1400,1,1e+06,1e+05,10,0,99,6418051596,5,70970948934555
"4",400,1400,1,1e+06,1000,16,0,99,6497984626,27,0987744768461
"5",400,1400,1,1e+06,10000,16,0,99,6508776921,18,0508823513985
"6",400,1400,1,1e+06,1e+05,16,0,99,6349374597,9,07113186915715
"7",400,1400,1,1e+06,1000,22,0,99,6445928062,37,3719961086909
"8",400,1400,1,1e+06,10000,22,0,99,6495406202,24,9199801047643
"9",400,1400,1,1e+06,1e+05,22,0,99,6539477488,12,3101525187492
"10",400,1400,1,1e+06,1000,28,0,99,6496446004,47,1835242986679
"11",400,1400,1,1e+06,10000,28,0,99,6381954265,31,8330709815025
"12",400,1400,1,1e+06,1e+05,28,0,99,6479934635,15,7301730910937
"13",400,1400,1,1e+06,1000,10,0,95,6586345894,3,34728724161784
"14",400,1400,1,1e+06,10000,10,0,95,6614544880,2,20010191202164
"15",400,1400,1,1e+06,1e+05,10,0,95,6585682630,1,10771143436432
"16",400,1400,1,1e+06,1000,16,0,95,6555092258,5,42143756945928
"17",400,1400,1,1e+06,10000,16,0,95,6458657083,3,54207158088684
"18",400,1400,1,1e+06,1e+05,16,0,95,6551839208,1,77320163249969
"19",400,1400,1,1e+06,1000,22,0,95,6381198623,7,38988271951675
"20",400,1400,1,1e+06,10000,22,0,95,6541393067,4,94799661636353
"21",400,1400,1,1e+06,1e+05,22,0,95,6633938973,2,44681872924169
"22",400,1400,1,1e+06,1000,28,0,95,6487940055,9,40494965314865
"23",400,1400,1,1e+06,10000,28,0,95,6529604740,6,17082344293594
"24",400,1400,1,1e+06,1e+05,28,0,95,6514971288,3,15020348628362
"25",400,1400,1,1e+06,1000,10,0,9,6557185337,1,62266951799393
"26",400,1400,1,1e+06,10000,10,0,9,6600681591,1,05383533239365
"27",400,1400,1,1e+06,1e+05,10,0,9,6696695038,31,5415451526642
"28",400,1400,1,1e+06,1000,16,0,9,6598105593,2,59443184932073
"29",400,1400,1,1e+06,10000,16,0,9,6540377979,1,7486329515775
"30",400,1400,1,1e+06,1e+05,16,0,9,6646601900,53,7348947525024
"31",400,1400,1,1e+06,1000,22,0,9,6538724996,3,55421399275462
"32",400,1400,1,1e+06,10000,22,0,9,6645961932,2,37633564869563
"33",400,1400,1,1e+06,1e+05,22,0,9,6613071292,1,20638802448908
"34",400,1400,1,1e+06,1000,28,0,9,6488045984,4,58239433368047
"35",400,1400,1,1e+06,10000,28,0,9,6430749876,2,96047520240148
"36",400,1400,1,1e+06,1e+05,28,0,9,6547769045,1,47581745783488
"37",400,1400,2,1e+06,1000,10,0,99,6409993984,15,6928664565086
"38",400,1400,2,1e+06,10000,10,0,99,6574827491,10,6519584576289
"39",400,1400,2,1e+06,1e+05,10,0,99,6549095771,5,29490592479706
"40",400,1400,2,1e+06,1000,16,0,99,6566408900,25,5027630408605
"41",400,1400,2,1e+06,10000,16,0,99,6536120919,16,8664555470149
"42",400,1400,2,1e+06,1e+05,16,0,99,6550372318,8,64099429448446
"43",400,1400,2,1e+06,1000,22,0,99,6544072506,39,4457350611687
"44",400,1400,2,1e+06,10000,22,0,99,6400690418,24,6391436934471
"45",400,1400,2,1e+06,1e+05,22,0,99,6521183968,12,3236260016759
"46",400,1400,2,1e+06,1000,28,0,99,6568863777,46,1434729615847
"47",400,1400,2,1e+06,10000,28,0,99,6574009474,30,6364867011706
"48",400,1400,2,1e+06,1e+05,28,0,99,6451481752,14,8855631669362
"49",400,1400,2,1e+06,1000,10,0,95,6656912834,3,05593521992366
"50",400,1400,2,1e+06,10000,10,0,95,6475882127,2,09097383419673
"51",400,1400,2,1e+06,1e+05,10,0,95,6696085393,1,03426090478897
"52",400,1400,2,1e+06,1000,16,0,95,6659475159,4,97311749458313
"53",400,1400,2,1e+06,10000,16,0,95,6623867606,3,33953259388606
"54",400,1400,2,1e+06,1e+05,16,0,95,6455211194,1,63434441486994
"55",400,1400,2,1e+06,1000,22,0,95,6612641667,7,01335635185242
"56",400,1400,2,1e+06,10000,22,0,95,6655524426,4,73931768337886
"57",400,1400,2,1e+06,1e+05,22,0,95,6683687731,2,37125960985819
"58",400,1400,2,1e+06,1000,28,0,95,6480105784,8,84251305262248
"59",400,1400,2,1e+06,10000,28,0,95,6565188246,6,1296916325887
"60",400,1400,2,1e+06,1e+05,28,0,95,6677709469,3,0339097460111
"61",400,1400,2,1e+06,1000,10,0,9,6639801121,1,60651966333389
"62",400,1400,2,1e+06,10000,10,0,9,6656972970,1,06942659219106
"63",400,1400,2,1e+06,1e+05,10,0,9,6699026590,30,8798370361328
"64",400,1400,2,1e+06,1000,16,0,9,6673908507,2,53431224425634
"65",400,1400,2,1e+06,10000,16,0,9,6659402587,1,67172292470932
"66",400,1400,2,1e+06,1e+05,16,0,9,6657353653,52,3139073848724
"67",400,1400,2,1e+06,1000,22,0,9,6572771203,3,60432829459508
"68",400,1400,2,1e+06,10000,22,0,9,6650664524,2,39823885361354
"69",400,1400,2,1e+06,1e+05,22,0,9,6694515309,1,2202667872111
"70",400,1400,2,1e+06,1000,28,0,9,6600960729,4,55037936369578
"71",400,1400,2,1e+06,10000,28,0,9,6632215331,3,00029312769572
"72",400,1400,2,1e+06,1e+05,28,0,9,6677267546,1,48410527308782
