"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"2";"14867566.5";"1000";"15";"0.79";"146456934";"56.4068350791931"
"300";"6320";"2";"49558555";"1000";"15";"0.79";"145466072";"63.2361392974854"
"300";"6320";"2";"14867566.5";"10000";"15";"0.79";"147080249";"42.53249168396"
"300";"6320";"2";"49558555";"10000";"15";"0.79";"146001117";"50.6617624759674"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.79";"147340282";"30.221063375473"
"300";"6320";"2";"49558555";"1e+05";"15";"0.79";"148891226";"37.0425541400909"
"300";"6320";"2";"14867566.5";"1000";"20";"0.79";"145425113";"74.918830871582"
"300";"6320";"2";"49558555";"1000";"20";"0.79";"145735426";"84.1639881134033"
"300";"6320";"2";"14867566.5";"10000";"20";"0.79";"147237341";"56.74595952034"
"300";"6320";"2";"49558555";"10000";"20";"0.79";"146246889";"67.5699095726013"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.79";"148094973";"40.2314929962158"
"300";"6320";"2";"49558555";"1e+05";"20";"0.79";"145811853";"49.407252073288"
"300";"6320";"2";"14867566.5";"1000";"25";"0.79";"148289394";"93.78622174263"
"300";"6320";"2";"49558555";"1000";"25";"0.79";"146141398";"105.157365083694"
"300";"6320";"2";"14867566.5";"10000";"25";"0.79";"146313534";"70.675621509552"
"300";"6320";"2";"49558555";"10000";"25";"0.79";"145596828";"84.4937148094177"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.79";"145412205";"50.3078441619873"
"300";"6320";"2";"49558555";"1e+05";"25";"0.79";"145548460";"61.6143884658813"
"300";"6320";"2";"14867566.5";"1000";"30";"0.79";"146019852";"112.252942800522"
"300";"6320";"2";"49558555";"1000";"30";"0.79";"148114991";"126.422939777374"
"300";"6320";"2";"14867566.5";"10000";"30";"0.79";"147028173";"85.1038031578064"
"300";"6320";"2";"49558555";"10000";"30";"0.79";"146811326";"101.406034231186"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.79";"147328982";"60.3988602161407"
"300";"6320";"2";"49558555";"1e+05";"30";"0.79";"147817758";"74.3235578536987"
"300";"6320";"2";"14867566.5";"1000";"15";"0.84";"147079397";"76.4691076278687"
"300";"6320";"2";"49558555";"1000";"15";"0.84";"146797176";"86.3320717811584"
"300";"6320";"2";"14867566.5";"10000";"15";"0.84";"145633478";"57.4984602928162"
"300";"6320";"2";"49558555";"10000";"15";"0.84";"145552495";"67.1165504455566"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.84";"147257275";"39.7391049861908"
"300";"6320";"2";"49558555";"1e+05";"15";"0.84";"148303908";"49.3676211833954"
"300";"6320";"2";"14867566.5";"1000";"20";"0.84";"145690396";"102.34104514122"
"300";"6320";"2";"49558555";"1000";"20";"0.84";"145514467";"115.12263917923"
"300";"6320";"2";"14867566.5";"10000";"20";"0.84";"147364287";"76.6605927944183"
"300";"6320";"2";"49558555";"10000";"20";"0.84";"146123769";"89.6084713935852"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.84";"147381458";"53.0676989555359"
"300";"6320";"2";"49558555";"1e+05";"20";"0.84";"147606671";"66.0305953025818"
"300";"6320";"2";"14867566.5";"1000";"25";"0.84";"145543091";"128.046814441681"
"300";"6320";"2";"49558555";"1000";"25";"0.84";"145686000";"144.229841947556"
"300";"6320";"2";"14867566.5";"10000";"25";"0.84";"146038685";"96.1055080890656"
"300";"6320";"2";"49558555";"10000";"25";"0.84";"145466563";"112.05742764473"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.84";"146603305";"66.3006000518799"
"300";"6320";"2";"49558555";"1e+05";"25";"0.84";"146399213";"82.3240053653717"
"300";"6320";"2";"14867566.5";"1000";"30";"0.84";"145526841";"153.467356443405"
"300";"6320";"2";"49558555";"1000";"30";"0.84";"145412446";"172.564149618149"
"300";"6320";"2";"14867566.5";"10000";"30";"0.84";"145677284";"115.246771335602"
"300";"6320";"2";"49558555";"10000";"30";"0.84";"147629697";"134.540057897568"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.84";"146277298";"79.5156712532043"
"300";"6320";"2";"49558555";"1e+05";"30";"0.84";"147327734";"98.4096856117249"
"300";"6320";"2";"14867566.5";"1000";"15";"0.89";"145869834";"113.801773071289"
"300";"6320";"2";"49558555";"1000";"15";"0.89";"145491929";"127.387979269028"
"300";"6320";"2";"14867566.5";"10000";"15";"0.89";"145514040";"86.1320879459381"
"300";"6320";"2";"49558555";"10000";"15";"0.89";"145970617";"101.265006780624"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.89";"145657538";"58.9140212535858"
"300";"6320";"2";"49558555";"1e+05";"15";"0.89";"148714087";"73.9615035057068"
"300";"6320";"2";"14867566.5";"1000";"20";"0.89";"146499290";"152.061065673828"
"300";"6320";"2";"49558555";"1000";"20";"0.89";"145862159";"170.593731880188"
"300";"6320";"2";"14867566.5";"10000";"20";"0.89";"145418168";"115.377963542938"
"300";"6320";"2";"49558555";"10000";"20";"0.89";"146260167";"135.325365781784"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.89";"148750507";"78.580157995224"
"300";"6320";"2";"49558555";"1e+05";"20";"0.89";"145959762";"98.794328212738"
"300";"6320";"2";"14867566.5";"1000";"25";"0.89";"145466538";"189.621103525162"
"300";"6320";"2";"49558555";"1000";"25";"0.89";"146904002";"212.315459251404"
"300";"6320";"2";"14867566.5";"10000";"25";"0.89";"145621400";"144.177405595779"
"300";"6320";"2";"49558555";"10000";"25";"0.89";"145646331";"169.001620054245"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.89";"148475806";"98.5130758285522"
"300";"6320";"2";"49558555";"1e+05";"25";"0.89";"145460125";"123.667401313782"
"300";"6320";"2";"14867566.5";"1000";"30";"0.89";"146736495";"227.666488647461"
"300";"6320";"2";"49558555";"1000";"30";"0.89";"146377985";"255.451924800873"
"300";"6320";"2";"14867566.5";"10000";"30";"0.89";"146316657";"173.050744533539"
"300";"6320";"2";"49558555";"10000";"30";"0.89";"146816379";"202.964143037796"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.89";"145853556";"118.085757493973"
"300";"6320";"2";"49558555";"1e+05";"30";"0.89";"145990256";"147.936042070389"
"300";"6320";"2";"14867566.5";"1000";"15";"0.94";"145477998";"214.045795917511"
"300";"6320";"2";"49558555";"1000";"15";"0.94";"147481298";"240.396946907043"
"300";"6320";"2";"14867566.5";"10000";"15";"0.94";"145710757";"163.460126399994"
"300";"6320";"2";"49558555";"10000";"15";"0.94";"145706437";"189.30024433136"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.94";"145557150";"110.740753412247"
"300";"6320";"2";"49558555";"1e+05";"15";"0.94";"145821031";"138.690374851227"
"300";"6320";"2";"14867566.5";"1000";"20";"0.94";"145597161";"284.997401952744"
"300";"6320";"2";"49558555";"1000";"20";"0.94";"145890121";"320.011210680008"
"300";"6320";"2";"14867566.5";"10000";"20";"0.94";"145835302";"218.179408311844"
"300";"6320";"2";"49558555";"10000";"20";"0.94";"145895799";"252.946035146713"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.94";"146348069";"148.581832170486"
"300";"6320";"2";"49558555";"1e+05";"20";"0.94";"145928027";"184.906121253967"
"300";"6320";"2";"14867566.5";"1000";"25";"0.94";"145591973";"357.735070943832"
"300";"6320";"2";"49558555";"1000";"25";"0.94";"145514442";"400.868403196335"
"300";"6320";"2";"14867566.5";"10000";"25";"0.94";"145613324";"268.206402778625"
"300";"6320";"2";"49558555";"10000";"25";"0.94";"146261401";"310.928600072861"
"300";"6320";"2";"14867566.5";"1e+05";"25";"0.94";"146294336";"182.544877052307"
"300";"6320";"2";"49558555";"1e+05";"25";"0.94";"147335785";"228.124507188797"
"300";"6320";"2";"14867566.5";"1000";"30";"0.94";"145453105";"422.735443353653"
"300";"6320";"2";"49558555";"1000";"30";"0.94";"145618154";"474.877926588058"
"300";"6320";"2";"14867566.5";"10000";"30";"0.94";"146321193";"322.330013751984"
"300";"6320";"2";"49558555";"10000";"30";"0.94";"145633477";"373.669585704803"
"300";"6320";"2";"14867566.5";"1e+05";"30";"0.94";"145869627";"218.92530798912"
"300";"6320";"2";"49558555";"1e+05";"30";"0.94";"147142471";"273.007218122482"
"300";"6320";"2";"14867566.5";"1000";"15";"0.99";"145454578";"1291.99091768265"
"300";"6320";"2";"49558555";"1000";"15";"0.99";"145436132";"1454.15588498116"
"300";"6320";"2";"14867566.5";"10000";"15";"0.99";"145617050";"982.294406652451"
"300";"6320";"2";"49558555";"10000";"15";"0.99";"145493492";"1146.29606533051"
"300";"6320";"2";"14867566.5";"1e+05";"15";"0.99";"145586639";"673.174546718597"
"300";"6320";"2";"49558555";"1e+05";"15";"0.99";"145406217";"834.793285369873"
"300";"6320";"2";"14867566.5";"1000";"20";"0.99";"145406192";"1722.79027104378"
"300";"6320";"2";"49558555";"1000";"20";"0.99";"145442045";"1934.59167766571"
"300";"6320";"2";"14867566.5";"10000";"20";"0.99";"145418659";"1307.42004275322"
"300";"6320";"2";"49558555";"10000";"20";"0.99";"145655433";"1514.30855584145"
"300";"6320";"2";"14867566.5";"1e+05";"20";"0.99";"145469342";"841.050477027893"
