"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"146635233";"58.155419588089"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148382565";"64.733873128891"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"146632685";"43.7605185508728"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147411559";"52.406240940094"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148827504";"31.1279084682465"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148718394";"38.3249664306641"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146411810";"77.5319538116455"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"146375443";"86.9979827404022"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148214320";"58.6746072769165"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147445755";"70.0563650131226"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148689737";"41.5562460422516"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148684764";"51.0938727855682"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146746889";"96.7365708351135"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"147726269";"108.474497556686"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"146713750";"73.1913006305695"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147742577";"87.4200439453125"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"146792695";"51.8115313053131"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148401233";"63.7187123298645"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147821283";"116.299094438553"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147111527";"130.332401514053"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"148528215";"87.8839883804321"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146654213";"104.805591821671"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"147401557";"62.3438973426819"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148723729";"76.4498701095581"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147385267";"79.734739780426"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146529127";"89.3362655639648"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"147555372";"59.4931049346924"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"147442687";"69.5712687969208"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148810948";"41.1519355773926"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148660330";"50.9283900260925"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147160676";"106.151332378387"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146921597";"119.397206783295"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147946875";"79.2256135940552"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147224875";"92.5051517486572"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"147553022";"54.6642982959747"
